"";"finessGeo";"rs";"statut";"university";"cso";"LAB_SOFFCO";"code_postal";"ville";"longitude";"latitude";"adresse";"code_dep";"lib_dep";"code_reg";"lib_reg"
"1459";"670000397";"CH DE SELESTAT";"public";0;0;0;67606;"SELESTAT";"7.4354664003";"48.263067693";"23 AVENUE LOUIS PASTEUR";"67";"BAS-RHIN";"44";"GRAND EST"
"1460";"670000405";"NOUVEL HÔPITAL D'OBERNAI";"public";0;0;0;67211;"OBERNAI";"7.4800621382";"48.463158248";"1 REMPART MONSEIGNEUR CASPAR";"67";"BAS-RHIN";"44";"GRAND EST"
"1461";"670002187";"CENTRE D'AUTODIALYSE DE L'AURAL STRASBOURG";"private for profit";0;0;0;67200;"STRASBOURG";"7.7121037793";"48.59019785";"5 RUE HENRI BERGSON";"67";"BAS-RHIN";"44";"GRAND EST"
"1462";"670013325";"CENTRE AUTONOME ENDOSCOPIE DIGESTIVE";"private for profit";0;0;0;67000;"STRASBOURG";"7.7446996671";"48.58864008";"6 RUE DES CIGOGNES";"67";"BAS-RHIN";"44";"GRAND EST"
"1463";"670013341";"ENDOSAV";"private for profit";0;0;0;67700;"SAVERNE";"7.3629233981";"48.74311597";"4 QUAI DU CANAL";"67";"BAS-RHIN";"44";"GRAND EST"
"1464";"670013895";"CENTRE D'AUTODIALYSE AURAL SAVERNE";"private for profit";0;0;0;67703;"SAVERNE";"7.3514193766";"48.747256436";"19 COTE DE SAVERNE";"67";"BAS-RHIN";"44";"GRAND EST"
"1465";"670014042";"UGECAM-HDJ DU CENTRE MÉDICAL DE SALEM";"private not-for-profit";0;0;0;67606;"SELESTAT";"7.4354664003";"48.263067693";"23 AVENUE LOUIS PASTEUR";"67";"BAS-RHIN";"44";"GRAND EST"
"1466";"670014455";"CENTRE DE DIALYSE CHRONIQUE STRASBOURG";"private for profit";0;0;0;67200;"STRASBOURG";"7.7087057896";"48.594702944";"20 AVENUE MOLIERE";"67";"BAS-RHIN";"44";"GRAND EST"
"1467";"670017458";"CLINIQUE RHENA ASSOCIATION";"private not-for-profit";0;0;0;67000;"STRASBOURG";"7.7939832614";"48.571603868";"10 RUE FRANCOIS EPAILLY";"67";"BAS-RHIN";"44";"GRAND EST"
"1468";"670017979";"HÔPITAL CIVIL / IHU";"public";1;0;0;67091;"STRASBOURG";"7.7490671993";"48.577345356";"1 PLACE DE L'HOPITAL";"67";"BAS-RHIN";"44";"GRAND EST"
"1469";"670018068";"CLINIQUE RHENA GCS";"private for profit";0;0;0;67016;"STRASBOURG";"7.7932";"48.5711";"10 RUE FRANCOIS EPAILLY";"67";"BAS-RHIN";"44";"GRAND EST"
"1470";"670020098";"GCS ICANS SITE HTP2/ICANS - ET EXPL";"private not-for-profit";0;0;0;NA;NA;NA;NA;NA;"67";"BAS-RHIN";"44";"GRAND EST"
"1471";"670780113";"CENTRE MÉDICO CHIRURGICAL ET OBSTÉTRICAL";"public";1;0;0;67303;"SCHILTIGHEIM";"7.7491416746";"48.600763446";"19 RUE LOUIS PASTEUR";"67";"BAS-RHIN";"44";"GRAND EST"
"1472";"670780170";"CLINIQUE DE L'ORANGERIE STRASB.";"private for profit";0;0;0;67010;"STRASBOURG";"7.7649873578";"48.587972821";"29 ALLEE DE LA ROBERTSAU";"67";"BAS-RHIN";"44";"GRAND EST"
"1473";"670780188";"CLINIQUE SAINTE-BARBE - GHSV";"private not-for-profit";0;0;0;67085;"STRASBOURG";"7.7349309852";"48.582162795";"29 RUE DU FAUBOURG NATIONAL";"67";"BAS-RHIN";"44";"GRAND EST"
"1474";"670780212";"CLINIQUE SAINTE-ANNE - GHSV";"private not-for-profit";0;0;0;67085;"STRASBOURG";"7.7866385917";"48.615426885";"182 ROUTE DE LA WANTZENAU";"67";"BAS-RHIN";"44";"GRAND EST"
"1475";"670780378";"CLINIQUE SAINT-FRANCOIS HAGUENAU";"private for profit";0;0;0;67502;"HAGUENAU";"7.786974913";"48.819662425";"1 RUE COLOME";"67";"BAS-RHIN";"44";"GRAND EST"
"1476";"670780386";"CLINIQUE SAINTE ODILE HAGUENAU";"private for profit";0;0;0;67501;"HAGUENAU";"7.7928811451";"48.818605625";"6 RUE DES PREMONTRES";"67";"BAS-RHIN";"44";"GRAND EST"
"1477";"670783133";"HÔPITAL ROBERTSAU/PAVILLON SCHUTZENBERGER";"public";1;0;0;67000;"STRASBOURG";"7.7927660872";"48.601761676";"83 RUE HIMMERICH";"67";"BAS-RHIN";"44";"GRAND EST"
"1478";"670783273";"HÔPITAL DE HAUTEPIERRE";"public";1;0;0;67200;"STRASBOURG";"7.6985340776";"48.599277504";"1 AVENUE MOLIERE";"67";"BAS-RHIN";"44";"GRAND EST"
"1479";"670795921";"UNITÉ D'AUTODIALYSE AURAL HAGUENAU";"private for profit";0;0;0;67500;"HAGUENAU";"7.7912157372";"48.81325737";"64 AVENUE DU PROFESSEUR LERICHE";"67";"BAS-RHIN";"44";"GRAND EST"
"1480";"670797539";"CLINIQUE DE LA TOUSSAINT - GHSV";"private not-for-profit";0;0;0;67081;"STRASBOURG";"7.7451740527";"48.586981044";"11 RUE DE LA TOUSSAINT";"67";"BAS-RHIN";"44";"GRAND EST"
"1481";"670798636";"CLINIQUE SAINT-LUC - GHSV";"private not-for-profit";0;0;0;67130;"SCHIRMECK";"7.2239458755";"48.482789029";"10 RUE DES FORGES";"67";"BAS-RHIN";"44";"GRAND EST"
"1482";"670799667";"AURAL CLINIQUE SAINTE ANNE";"private for profit";0;0;0;67085;"STRASBOURG";"7.7866385917";"48.615426885";"182 ROUTE DE LA WANTZENAU";"67";"BAS-RHIN";"44";"GRAND EST"
"1483";"680000122";"HÔPITAL DE CERNAY";"public";0;0;0;68700;"CERNAY";"7.1721599343";"47.808669473";"7 RUE GEORGES RISLER";"68";"HAUT-RHIN";"44";"GRAND EST"
"1484";"680000320";"CLINIQUE DIACONAT FONDERIE";"private for profit";0;0;0;68054;"MULHOUSE";"7.3323964003";"47.740907091";"1 RUE SAINT-SAUVEUR";"68";"HAUT-RHIN";"44";"GRAND EST"
"1485";"680000338";"CENTRE DE DIALYSE DIAVERUM MULHOUSE";"private for profit";0;0;0;68100;"MULHOUSE";"7.3393186182";"47.725831211";"55 RUE DOCTEUR LEON MANGENEY";"68";"HAUT-RHIN";"44";"GRAND EST"
"1486";"680000494";"CLINIQUE DIACONAT ROOSEVELT";"private for profit";0;0;0;68200;"MULHOUSE";"7.3305081615";"47.749396119";"14 BOULEVARD DU PRESIDENT ROOSEVELT";"68";"HAUT-RHIN";"44";"GRAND EST"
"1487";"680000544";"CH D'ALTKIRCH";"public";0;0;0;68134;"ALTKIRCH";"7.2502408341";"47.623965817";"23 RUE DU TROISIEME ZOUAVE";"68";"HAUT-RHIN";"44";"GRAND EST"
"1488";"680000577";"CH DE PFASTATT";"public";0;0;0;68120;"PFASTATT";"7.301855902";"47.767615634";"1 RUE HENRI HAEFFELY";"68";"HAUT-RHIN";"44";"GRAND EST"
"1489";"680000601";"HÔPITAL DE THANN";"public";0;0;0;68802;"THANN";"7.0967021296";"47.813496323";"1 RUE SAINT JACQUES";"68";"HAUT-RHIN";"44";"GRAND EST"
"1490";"680000684";"HÔPITAL LOUIS PASTEUR";"public";0;0;1;68024;"COLMAR";"7.3420884653";"48.075479196";"39 AVENUE DE LA LIBERTE";"68";"HAUT-RHIN";"44";"GRAND EST"
"1491";"680000700";"CH DE GUEBWILLER";"public";0;0;0;68504;"GUEBWILLER";"7.2153292466";"47.908624785";"2 RUE JEAN SCHLUMBERGER";"68";"HAUT-RHIN";"44";"GRAND EST"
"1492";"680000874";"CH DE ROUFFACH";"public";0;0;0;68250;"ROUFFACH";"7.2993889074";"47.95704692";"27 RUE DU 4EME REG SPAHIS MAROCAIN";"68";"HAUT-RHIN";"44";"GRAND EST"
"1493";"680000882";"CLINIQUE DU DIACONAT COLMAR";"private not-for-profit";0;0;0;68025;"COLMAR";"7.3466576012";"48.066117959";"18 RUE SANDHERR";"68";"HAUT-RHIN";"44";"GRAND EST"
"1494";"680001195";"HÔPITAL ALBERT SCHWEITZER";"private not-for-profit";0;0;0;68003;"COLMAR";"7.3637523611";"48.063412451";"201 AVENUE D'ALSACE";"68";"HAUT-RHIN";"44";"GRAND EST"
"1495";"680004546";"HÔPITAL EMILE MULLER";"public";0;0;0;68051;"MULHOUSE";"7.3358635084";"47.750820243";"20 RUE DU DR LAENNEC";"68";"HAUT-RHIN";"44";"GRAND EST"
"1496";"680004553";"MAISON MEDICALE POUR PERSONNES AGEES";"public";0;0;0;68051;"MULHOUSE";"7.3423264669";"47.72683729";"5 RUE DU DR MANGENEY";"68";"HAUT-RHIN";"44";"GRAND EST"
"1497";"680004579";"CENTRE POUR PERSONNES AGEES";"public";0;0;0;68025;"COLMAR";"7.3342579592";"48.082977569";"122 RUE DU LOGELBACH";"68";"HAUT-RHIN";"44";"GRAND EST"
"1498";"680010824";"UNITÉ D'AUTODIALYSE AURAL COLMAR";"private for profit";0;0;0;68000;"COLMAR";"7.3445305776";"48.075740563";"PLACE DU CAPITAINE DREYFUS";"68";"HAUT-RHIN";"44";"GRAND EST"
"1499";"680013778";"UNITÉ D'AUTODIALYSE AURAL MULHOUSE";"private for profit";0;0;0;68100;"MULHOUSE";"7.339366034";"47.725757338";"45 RUE DU DR LEON MANGENEY";"68";"HAUT-RHIN";"44";"GRAND EST"
"1500";"680020096";"POLE PUBLIC SAINT-LOUIS - GHRMSA";"public";0;0;0;68300;"SAINT-LOUIS";"7.5527684751";"47.581816044";"5 RUE SAINT DAMIEN";"68";"HAUT-RHIN";"44";"GRAND EST"
"1501";"680020823";"UNITÉ DE DIALYSE AURAL SAINT-LOUIS";"private for profit";0;0;0;NA;NA;NA;NA;NA;"68";"HAUT-RHIN";"44";"GRAND EST"
"1502";"690000013";"CH MONTGELAS";"public";0;0;0;69700;"GIVORS";"4.7669374483";"45.599193149";"9 AVENUE PROFESSEUR FLEMING";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1503";"690000021";"CH DE SAINTE FOY LES LYON";"public";0;0;0;69110;"SAINTE-FOY-LES-LYON";"4.7940577297";"45.731448126";"78 CHEMIN DE MONTRAY";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1504";"690000047";"CH DE CONDRIEU GABRIEL MONTCHARMONT";"public";0;0;0;69420;"CONDRIEU";"4.761063949";"45.459578612";"10 CHEMIN DE LA PAVIE";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1505";"690000088";"CH LE VINATIER";"public";0;0;0;69677;"BRON";"4.8940111522";"45.742081266";"95 BOULEVARD PINEL";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1506";"690000245";"HÔPITAL DE FOURVIERE";"private not-for-profit";0;0;0;69322;"LYON 5E ARRONDISSEMENT";"4.8206647454";"45.761015772";"8 RUE ROGER RADISSON";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1507";"690000427";"CENTRE MÉDICO-CHIRURGICAL ET DE RÉÉDAPTATIION DES MASSUES";"private not-for-profit";0;0;0;69322;"LYON 5E ARRONDISSEMENT";"4.7966807961";"45.759923177";"92 RUE EDMOND LOCARD";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1508";"690000575";"CH NORD OUEST - VILLEFRANCHE";"public";0;0;0;69400;"GLEIZE";"4.6908165892";"46.005585954";"PLATEAU D'OUILLY";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1509";"690000583";"CH DE BELLEVILLE";"public";0;0;0;69823;"BELLEVILLE";"4.7490448749";"46.110859866";"RUE MARTINIÈRE";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1510";"690000591";"CH DE BEAUJEU";"public";0;0;0;69430;"BEAUJEU";"4.58854328";"46.152983943";"AVENUE DU DOCTEUR GIRAUD";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1511";"690000625";"HNO DE TARARE";"public";0;0;0;69170;"TARARE";"4.4334247171";"45.896752668";"6 BOULEVARD GARIBALDI";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1512";"690000633";"CH DE THIZY";"public";0;0;0;69240;"THIZY-LES-BOURGS";"4.3124944218";"46.030413485";"6 RUE DE L'HOSPICE";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1513";"690000773";"CH DU MONT D'OR";"public";0;0;0;69250;"ALBIGNY-SUR-SAONE";"4.8334036863";"45.859502768";"6 CHEMIN NOTRE DAME";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1514";"690000880";"CENTRE LEON BERARD";"public";0;0;0;69373;"LYON 8E ARRONDISSEMENT";"4.8788464565";"45.741398208";"28 RUE LAENNEC";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1515";"690004718";"AURAL UNITE DIALYSE HOP CROIX ROUSSE";"private for profit";0;0;0;69004;"LYON 4E ARRONDISSEMENT";"4.8326784398";"45.781799251";"103 GRANDE RUE DE LA CROIX-ROUSSE";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1516";"690007539";"HÔPITAL FEMME MERE ENFANT - HCL";"public";1;0;0;69677;"BRON";"4.8969870475";"45.74820136";"59 BOULEVARD PINEL";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1517";"690019849";"IHOP - HCL";"public";1;0;0;69008;"LYON 8E ARRONDISSEMENT";"4.8772060084";"45.740443723";"1 PLACE JOSEPH RENAUT";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1518";"690022009";"AURAL CENTRE DE DIALYSE VILLON LYON";"private for profit";0;0;0;69008;"LYON 8E ARRONDISSEMENT";"4.8590820826";"45.735132424";"124 RUE VILLON";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1519";"690022058";"UNITÉ HEMODIA CALYDIAL - PORTES DU SUD";"private for profit";0;0;0;69200;"VENISSIEUX";"4.8593924017";"45.673607098";"2 AVENUE DU 11 NOVEMBRE 1918";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1520";"690022959";"HÔPITAL PRIVÉ MERE ENFANT NATECIA";"private for profit";0;0;0;69008;"LYON 8E ARRONDISSEMENT";"4.8836363082";"45.741525462";"22 AVENUE ROCKEFELLER";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1521";"690023098";"UNITÉ D'AUTODIALYSE CALYDIAL - CHLS";"private for profit";0;0;0;69310;"PIERRE-BENITE";"4.8052570546";"45.703383";"165 CHEMIN DU GRAND REVOYET";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1522";"690023239";"CLINIQUE DU PARC";"private for profit";0;0;0;69006;"LYON 6E ARRONDISSEMENT";"4.8590178403";"45.771856564";"155 BOULEVARD STALINGRAD";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1523";"690023411";"HÔPITAL PRIVÉ JEAN MERMOZ";"private for profit";0;0;0;69008;"LYON 8E ARRONDISSEMENT";"4.8758708495";"45.734457999";"55 AVENUE JEAN MERMOZ";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1524";"690024773";"CALYDIAL CENTRE DE DIALYSE A DOMICILE IRIGNY";"private for profit";0;0;0;69540;"IRIGNY";"4.8267164218";"45.687544656";"51 RUE D'YVOURS";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1525";"690029186";"ENDO LYON SUD OUEST";"private for profit";0;0;0;69540;"IRIGNY";"4.8227988074";"45.688779061";"5 AVENUE DE VERDUN";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1526";"690030770";"ATIRRA CENTRE DE DIALYSE GLEIZE";"private for profit";0;0;0;69400;"GLEIZE";"4.6968423371";"45.988904968";"10 ALLEE DES ALPES";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1527";"690031513";"NEPHROCARE RILLIEUX";"private for profit";0;0;0;69140;"RILLIEUX-LA-PAPE";"4.8868266698";"45.822179011";"941 RUE DU CAPITAINE JULIEN";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1528";"690041108";"ANTENNE SMUR BRON - HCL";"public";1;0;0;69500;"BRON";"4.9350885239";"45.725566459";"1 AVENUE LOUIS MOUILLARD";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1529";"690041124";"MEDIPOLE HÔPITAL PRIVÉ";"private for profit";0;0;1;NA;NA;NA;NA;NA;"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1530";"690041132";"MEDIPOLE HÔPITAL MUTUALISTE";"private not-for-profit";0;0;0;NA;NA;NA;NA;NA;"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1531";"690042080";"HÔPITAL PRIVÉ NATECIA - GYNECOLOGIE";"private for profit";0;0;0;69140;"RILLIEUX-LA-PAPE";"4.8874631658";"45.820447944";"65 RUE DES CONTAMINES";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1532";"690043476";"CLINIQUE DU PARC - CAK";"private for profit";0;0;1;NA;NA;NA;NA;NA;"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1533";"690044649";"CLC - SITE CH NORD-OUEST VILLEFRANCHE";"public";0;0;0;NA;NA;NA;NA;NA;"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1534";"690048392";"AURAL UNITE DIALYSE LE MONT CALME";"private for profit";0;0;0;NA;NA;NA;NA;NA;"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1535";"690051677";"MAISON SAINT MARTIN";"private not-for-profit";0;0;0;NA;NA;NA;NA;NA;"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1536";"690052212";"HNO TAG CSG - EHPAD LA CLAIRIERE";"public";0;0;0;NA;NA;NA;NA;NA;"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1537";"690780093";"HÔPITAL D'INSTRUCTION DES ARMÉES DESGENETTES";"public";0;0;0;69003;"LYON 3E ARRONDISSEMENT";"4.8926004365";"45.740330484";"108 BOULEVARD PINEL";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1538";"690780150";"HÔPITAL DE L'ARBRESLE";"private not-for-profit";0;0;0;69593;"L'ARBRESLE";"4.6151196671";"45.842009847";"206 CHEMIN DU RAVATEL";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1539";"690780226";"CLINIQUE DE LA PART-DIEU";"private for profit";0;0;0;69003;"LYON 3E ARRONDISSEMENT";"4.8455962105";"45.759619771";"96 AVENUE DE SAXE";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1540";"690780259";"CLINIQUE SAINT-CHARLES";"private for profit";0;0;0;69001;"LYON 1ER ARRONDISSEMENT";"4.8265843983";"45.769972398";"25 RUE FLESSELLES";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1541";"690780358";"CLINIQUE DU VAL D'OUEST-VENDOME";"private for profit";0;0;0;69130;"ECULLY";"4.7825090294";"45.768182438";"39 CHEMIN DE LA VERNIQUE";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1542";"690780366";"CLINIQUE CHARCOT";"private for profit";0;0;0;69110;"SAINTE-FOY-LES-LYON";"4.797559193";"45.750136351";"51 RUE CDT CHARCOT";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1543";"690780390";"POLYCLINIQUE DE RILLIEUX";"private for profit";0;0;0;69140;"RILLIEUX-LA-PAPE";"4.8874631658";"45.820447944";"65 RUE DES CONTAMINES";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1544";"690780416";"GROUPEMENT HOSPITALIER MUTUALISTE LES PORTES DU SUD";"private not-for-profit";0;0;0;69694;"VENISSIEUX";"4.8746136114";"45.686379416";"2 AVENUE DU 11 NOVEMBRE 1918";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1545";"690780499";"NEPHROCARE TASSIN-CHARCOT";"private for profit";0;0;0;69110;"SAINTE-FOY-LES-LYON";"4.7963357706";"45.749309168";"7 AVENUE MARÉCHAL FOCH";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1546";"690780648";"CLINIQUE DE LA SAUVEGARDE";"private for profit";0;1;1;69337;"LYON 9E ARRONDISSEMENT";"4.7876137648";"45.787926511";"480 AVENUE DAVID BEN GOURION";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1547";"690780655";"HÔPITAL PRIVÉ DE L'EST LYONNAIS";"private for profit";0;0;1;69800;"SAINT-PRIEST";"4.925949569";"45.71721986";"140 RUE ANDRE LWOFF";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1548";"690780663";"CLINIQUE TRENEL";"private for profit";0;0;0;69560;"SAINTE-COLOMBE";"4.8617912773";"45.519570137";"575 RUE DU DOCTEUR TRENEL";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1549";"690783154";"HÔPITAL EDOUARD HERRIOT - HCL";"public";1;1;0;69437;"LYON 3E ARRONDISSEMENT";"4.8799690041";"45.743388154";"5 PLACE D'ARSONVAL";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1550";"690783154";"HÔPITAL EDOUARD HERRIOT";"public";1;1;0;69437;"LYON 3E ARRONDISSEMENT";"4.8799690041";"45.743388154";"5 PLACE D'ARSONVAL";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1551";"690784137";"HÔPITAL LYON SUD - HCL";"public";1;0;0;69310;"PIERRE-BENITE";"4.8052570546";"45.703383";"165 CHEMIN DU GRAND REVOYET";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1552";"690784137";"CH LYON SUD";"public";1;0;0;69310;"PIERRE-BENITE";"4.8052570546";"45.703383";"165 CHEMIN DU GRAND REVOYET";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1553";"690784152";"HÔPITAL DE LA CROIX-ROUSSE";"public";1;0;0;69317;"LYON 4E ARRONDISSEMENT";"4.8238313536";"45.778979198";"103 GRANDE RUE DE LA CRX-ROUSSE";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1554";"690784152";"HÔPITAL CROIX-ROUSSE - HCL";"public";1;0;0;69317;"LYON 4E ARRONDISSEMENT";"4.8238313536";"45.778979198";"103 GRANDE RUE DE LA CRX-ROUSSE";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1555";"690784178";"HÔPITAL NEURO PIERRE WERTHEIMER";"public";1;0;0;69677;"BRON";"4.8969870475";"45.74820136";"59 BOULEVARD PINEL";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1556";"690784178";"HÔPITAL PIERRE WERTHEIMER - HCL";"public";1;0;0;69677;"BRON";"4.8969870475";"45.74820136";"59 BOULEVARD PINEL";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1557";"690784186";"HÔPITAL LOUIS PRADEL - HCL";"public";1;0;0;69677;"BRON";"4.9032437109";"45.748312114";"28 AVENUE DOYEN LEPINE";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1558";"690784194";"HÔPITAL DES CHARPENNES - HCL";"public";1;0;0;69603;"VILLEURBANNE";"4.8644741628";"45.771442253";"27 RUE GABRIEL PERI";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1559";"690784202";"HÔPITAL HENRY GABRIELLE - HCL";"public";1;0;0;69230;"SAINT-GENIS-LAVAL";"4.7927325025";"45.689783982";"20 ROUTE DE VOURLES";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1560";"690787429";"HÔPITAL DR FREDERIC DUGOUJON - HCL";"public";1;0;0;69300;"CALUIRE-ET-CUIRE";"4.8380804855";"45.78668343";"14 RUE PASTEUR";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1561";"690787478";"HÔPITAL GERIATRIQUE P. GARRAUD";"public";1;0;0;69322;"LYON 5E ARRONDISSEMENT";"4.7896412958";"45.74719083";"136 RUE COMMANDANT CHARCOT";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1562";"690787478";"HÔPITAL PIERRE GARRAUD - HCL";"public";1;0;0;69322;"LYON 5E ARRONDISSEMENT";"4.7896412958";"45.74719083";"136 RUE COMMANDANT CHARCOT";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1563";"690791082";"CENTRE SPECIALISE LES BRUYERES";"private for profit";0;0;0;69620;"LETRA";"4.5155653208";"45.962402356";"CHATEAU DE LETRETTE";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1564";"690793468";"INFIRMERIE PROTESTANTE DE LYON";"private for profit";0;0;1;69641;"CALUIRE-ET-CUIRE";"4.8344377394";"45.786319362";"1 CHEMIN DU PENTHOD";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1565";"690795489";"CALYDIAL CENTRE AUTODIALYSE LYON";"private for profit";0;0;0;69003;"LYON 3E ARRONDISSEMENT";"4.8432238102";"45.757938165";"22 RUE CHAPONNAY";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1566";"690804018";"AURAL UNITE AUTODIALYSE VILLEFRANCHE";"private for profit";0;0;0;69400;"GLEIZE";"4.6968423371";"45.988904968";"2 ALLEE DES ALPES";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1567";"690805361";"CH ST JOSEPH ST LUC";"private not-for-profit";0;0;0;69365;"LYON 7E ARRONDISSEMENT";"4.8354896341";"45.749786573";"20 QUAI CLAUDE BERNARD";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1568";"690807367";"POLYCLINIQUE DU BEAUJOLAIS";"private for profit";0;0;1;69400;"ARNAS";"4.7089463178";"46.012096232";"120 ANCIENNE ROUTE DE BEAUJEU";"69";"RHÔNE";"84";"AUVERGNE-RHÔNE-ALPES"
"1569";"700000011";"GH HAUTE SAONE SITE GRAY";"public";0;0;0;70104;"GRAY";"5.5872598386";"47.446461653";"5 RUE DE L ARSENAL";"70";"HAUTE-SAÔNE";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"1570";"700000029";"GH HAUTE SAONE SITE VESOUL";"public";0;0;0;70014;"VESOUL";"6.1393100603";"47.635386842";"2 RUE RENE HEYMES";"70";"HAUTE-SAÔNE";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"1571";"700003577";"UNITÉ DE DIALYSE DE VESOUL";"private for profit";0;0;0;70000;"VESOUL";"6.1660961843";"47.639167695";"1 RUE SIMONE VEIL";"70";"HAUTE-SAÔNE";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"1572";"700780059";"GH HAUTE SAONE SITE LUXEUIL";"public";0;0;0;70306;"LUXEUIL-LES-BAINS";"6.3785679824";"47.822073176";"12 RUE GRAMMONT";"70";"HAUTE-SAÔNE";"27";"BOURGOGNE-FRANCHE-COMTÉ"
"1573";"700780174";"CLINIQUE ST MARTIN";"private for profit";0;0;0;70004;"VESOUL";"6.1397576865";"47.633708305";"11 RUE DR NOEL COURVOISIER";"70";"HAUTE-SAÔNE";"27";"BOURGOGNE-FRANCHE-COMTÉ"
