"finessGeoDP","rs","codeGeo","lib_com","NB_pts","PCT_pts","PCT_CUM_pts"
"670780212","CLINIQUE SAINTE-ANNE - GHSV","67640","FEGERSHEIM",12,2.5,50.8
"670780212","CLINIQUE SAINTE-ANNE - GHSV","67500","HAGUENAU",11,2.3,55.4
"670780212","CLINIQUE SAINTE-ANNE - GHSV","67116","REICHSTETT",11,2.3,53.1
"670780378","CLINIQUE SAINT-FRANCOIS HAGUENAU","67500","HAGUENAU",40,17.4,17.4
"670780378","CLINIQUE SAINT-FRANCOIS HAGUENAU","67240","BISCHWILLER",30,13,30.4
"670780378","CLINIQUE SAINT-FRANCOIS HAGUENAU","67110","REICHSHOFFEN",18,7.8,38.2
"670780378","CLINIQUE SAINT-FRANCOIS HAGUENAU","67C03","BRUMATH",16,7,45.2
"670780378","CLINIQUE SAINT-FRANCOIS HAGUENAU","67360","WOERTH",14,6.1,51.3
"670780386","CLINIQUE SAINTE ODILE HAGUENAU","67500","HAGUENAU",14,13,13
"670783273","HÃ”PITAL DE HAUTEPIERRE","67000","STRASBOURG",19,17,17
"680000494","CLINIQUE DIACONAT ROOSEVELT","68100","MULHOUSE",252,18.1,18.1
"680000494","CLINIQUE DIACONAT ROOSEVELT","68120","PFASTATT",51,3.7,21.8
"680000494","CLINIQUE DIACONAT ROOSEVELT","68270","WITTENHEIM",49,3.5,25.3
"680000494","CLINIQUE DIACONAT ROOSEVELT","68500","GUEBWILLER",47,3.4,28.7
"680000494","CLINIQUE DIACONAT ROOSEVELT","68300","SAINT-LOUIS",43,3.1,31.8
"680000494","CLINIQUE DIACONAT ROOSEVELT","68700","CERNAY",41,2.9,37.6
"680000494","CLINIQUE DIACONAT ROOSEVELT","68260","KINGERSHEIM",41,2.9,34.7
"680000494","CLINIQUE DIACONAT ROOSEVELT","68310","WITTELSHEIM",39,2.8,40.4
"680000494","CLINIQUE DIACONAT ROOSEVELT","68170","RIXHEIM",38,2.7,43.1
"680000494","CLINIQUE DIACONAT ROOSEVELT","68130","ALTKIRCH",34,2.4,45.5
"680000494","CLINIQUE DIACONAT ROOSEVELT","68110","ILLZACH",32,2.3,47.8
"680000494","CLINIQUE DIACONAT ROOSEVELT","68720","ZILLISHEIM",24,1.7,49.5
"680000494","CLINIQUE DIACONAT ROOSEVELT","68490","OTTMARSHEIM",22,1.6,52.7
"680000494","CLINIQUE DIACONAT ROOSEVELT","68800","THANN",22,1.6,54.3
"680000494","CLINIQUE DIACONAT ROOSEVELT","68440","HABSHEIM",22,1.6,51.1
"680000494","CLINIQUE DIACONAT ROOSEVELT","68400","RIEDISHEIM",20,1.4,55.7
"680000494","CLINIQUE DIACONAT ROOSEVELT","68210","DANNEMARIE",19,1.4,57.1
"680000494","CLINIQUE DIACONAT ROOSEVELT","68480","PFETTERHOUSE",17,1.2,61.9
"680000494","CLINIQUE DIACONAT ROOSEVELT","68460","LUTTERBACH",17,1.2,60.7
"680000494","CLINIQUE DIACONAT ROOSEVELT","68220","HEGENHEIM",17,1.2,59.5
"680000494","CLINIQUE DIACONAT ROOSEVELT","68190","ENSISHEIM",17,1.2,58.3
"680000494","CLINIQUE DIACONAT ROOSEVELT","68510","SIERENTZ",17,1.2,63.1
"680000494","CLINIQUE DIACONAT ROOSEVELT","90000","BELFORT",16,1.2,65.5
"680000494","CLINIQUE DIACONAT ROOSEVELT","25200","MONTBELIARD",16,1.2,64.3
"680000494","CLINIQUE DIACONAT ROOSEVELT","68C04","COLMAR",15,1.1,66.6
"680000494","CLINIQUE DIACONAT ROOSEVELT","68740","FESSENHEIM",14,1,68.6
"680000494","CLINIQUE DIACONAT ROOSEVELT","68290","MASEVAUX NIEDERBRUCK",14,1,67.6
"680000494","CLINIQUE DIACONAT ROOSEVELT","68780","SENTHEIM",13,0.9,71.3
"680000494","CLINIQUE DIACONAT ROOSEVELT","68390","SAUSHEIM",13,0.9,69.5
"680000494","CLINIQUE DIACONAT ROOSEVELT","68560","HIRSINGUE",13,0.9,70.4
"680000494","CLINIQUE DIACONAT ROOSEVELT","68680","KEMBS",12,0.9,74
"680000494","CLINIQUE DIACONAT ROOSEVELT","25400","AUDINCOURT",12,0.9,72.2
"680000494","CLINIQUE DIACONAT ROOSEVELT","68330","HUNINGUE",12,0.9,73.1
"680000494","CLINIQUE DIACONAT ROOSEVELT","68730","BLOTZHEIM",11,0.8,75.6
"680000494","CLINIQUE DIACONAT ROOSEVELT","68350","BRUNSTATT-DIDENHEIM",11,0.8,74.8
"680000494","CLINIQUE DIACONAT ROOSEVELT","90500","BEAUCOURT",11,0.8,76.4
"680000684","HÃ”PITAL LOUIS PASTEUR","68C04","COLMAR",130,18,18
"680000684","HÃ”PITAL LOUIS PASTEUR","67600","SELESTAT",45,6.2,24.2
"680000684","HÃ”PITAL LOUIS PASTEUR","68320","PORTE DU RIED",27,3.7,27.9
"680000684","HÃ”PITAL LOUIS PASTEUR","68600","VOLGELSHEIM",26,3.6,31.5
"680000684","HÃ”PITAL LOUIS PASTEUR","67390","MARCKOLSHEIM",25,3.5,35
"680000684","HÃ”PITAL LOUIS PASTEUR","68500","GUEBWILLER",23,3.2,38.2
"680000684","HÃ”PITAL LOUIS PASTEUR","68740","FESSENHEIM",19,2.6,40.8
"680000684","HÃ”PITAL LOUIS PASTEUR","68100","MULHOUSE",18,2.5,43.3
"680000684","HÃ”PITAL LOUIS PASTEUR","68150","RIBEAUVILLE",17,2.4,45.7
"680000684","HÃ”PITAL LOUIS PASTEUR","67220","VILLE",15,2.1,47.8
"680000684","HÃ”PITAL LOUIS PASTEUR","68140","MUNSTER",14,1.9,49.7
"680000684","HÃ”PITAL LOUIS PASTEUR","68420","HERRLISHEIM-PRÈS-COLMAR",13,1.8,51.5
"680000684","HÃ”PITAL LOUIS PASTEUR","68C03","TURCKHEIM",12,1.7,54.9
"680000684","HÃ”PITAL LOUIS PASTEUR","68190","ENSISHEIM",12,1.7,53.2
"680004546","HÃ”PITAL EMILE MULLER","68100","MULHOUSE",37,20,20
"680004546","HÃ”PITAL EMILE MULLER","68130","ALTKIRCH",12,6.5,26.5
"680004546","HÃ”PITAL EMILE MULLER","68700","CERNAY",11,5.9,32.4
"690000575","CH NORD OUEST - VILLEFRANCHE","69400","VILLEFRANCHE SUR SAONE",80,22,22
"690000575","CH NORD OUEST - VILLEFRANCHE","69220","BELLEVILLE-EN-BEAUJOLAIS",31,8.5,30.5
"690000575","CH NORD OUEST - VILLEFRANCHE","01480","JASSANS RIOTTIER",26,7.2,37.7
"690000575","CH NORD OUEST - VILLEFRANCHE","69170","TARARE",16,4.4,42.1
"690000575","CH NORD OUEST - VILLEFRANCHE","01600","TRÉVOUX",13,3.6,49.3
"690000575","CH NORD OUEST - VILLEFRANCHE","69870","GRANDRIS",13,3.6,52.9
"690000575","CH NORD OUEST - VILLEFRANCHE","01140","SAINT-DIDIER-SUR-CHALARONNE",13,3.6,45.7
"690000575","CH NORD OUEST - VILLEFRANCHE","69480","ANSE",11,3,55.9
"690022959","HÃ”PITAL PRIVÃ‰ MERE ENFANT NATECIA","69100","VILLEURBANNE",22,9.9,9.9
"690022959","HÃ”PITAL PRIVÃ‰ MERE ENFANT NATECIA","69008","LYON 8E ARRONDISSEMENT",12,5.4,15.3
"690023239","CLINIQUE DU PARC","69100","VILLEURBANNE",149,8.8,8.8
"690023239","CLINIQUE DU PARC","69200","VÉNISSIEUX",58,3.4,12.2
"690023239","CLINIQUE DU PARC","69008","LYON 8E ARRONDISSEMENT",56,3.3,15.5
"690023239","CLINIQUE DU PARC","69120","VAULX-EN-VELIN",47,2.8,18.3
"690023239","CLINIQUE DU PARC","69330","MEYZIEU",44,2.6,20.9
"690023239","CLINIQUE DU PARC","69003","LYON 3E ARRONDISSEMENT",41,2.4,23.3
"690023239","CLINIQUE DU PARC","69800","SAINT-PRIEST",40,2.4,25.7
"690023239","CLINIQUE DU PARC","69007","LYON 7E ARRONDISSEMENT",37,2.2,27.9
"690023239","CLINIQUE DU PARC","38200","VIENNE",29,1.7,29.6
"690023239","CLINIQUE DU PARC","69500","BRON",25,1.5,31.1
"690023239","CLINIQUE DU PARC","69140","RILLIEUX-LA-PAPE",22,1.3,32.4
"690023239","CLINIQUE DU PARC","38460","CRÉMIEU",21,1.2,33.6
"690023239","CLINIQUE DU PARC","38230","CHARVIEU-CHAVAGNEUX",20,1.2,34.8
"690023239","CLINIQUE DU PARC","69190","SAINT-FONS",19,1.1,37
"690023239","CLINIQUE DU PARC","69700","GIVORS",19,1.1,38.1
"690023239","CLINIQUE DU PARC","38300","BOURGOIN-JALLIEU",19,1.1,35.9
"690023239","CLINIQUE DU PARC","69150","DÉCINES-CHARPIEU",18,1.1,39.2
"690023239","CLINIQUE DU PARC","38000","GRENOBLE",17,1,40.2
"690023239","CLINIQUE DU PARC","69009","LYON 9E ARRONDISSEMENT",16,1,41.2
"690023239","CLINIQUE DU PARC","69360","SAINT-SYMPHORIEN-D'OZON",15,0.9,43
"690023239","CLINIQUE DU PARC","38550","LE PEAGE DE ROUSSILLON",15,0.9,42.1
"690023239","CLINIQUE DU PARC","01700","MIRIBEL",14,0.8,43.8
"690023239","CLINIQUE DU PARC","42C07","SAINT-ÉTIENNE",14,0.8,44.6
"690023239","CLINIQUE DU PARC","38260","LA COTE ST ANDRE",12,0.7,46.7
"690023239","CLINIQUE DU PARC","38080","L'ISLE-D'ABEAU",12,0.7,45.3
"690023239","CLINIQUE DU PARC","38150","ROUSSILLON",12,0.7,46
"690023239","CLINIQUE DU PARC","69600","OULLINS",12,0.7,47.4
"690023239","CLINIQUE DU PARC","69780","MIONS",11,0.7,50.2
"690023239","CLINIQUE DU PARC","01120","MONTLUEL",11,0.7,48.1
"690023239","CLINIQUE DU PARC","07100","ANNONAY",11,0.7,48.8
"690023239","CLINIQUE DU PARC","38090","VILLEFONTAINE",11,0.7,49.5
"690023411","HÃ”PITAL PRIVÃ‰ JEAN MERMOZ","69100","VILLEURBANNE",32,7.7,7.7
"690023411","HÃ”PITAL PRIVÃ‰ JEAN MERMOZ","69008","LYON 8E ARRONDISSEMENT",27,6.5,14.2
"690023411","HÃ”PITAL PRIVÃ‰ JEAN MERMOZ","69800","SAINT-PRIEST",20,4.8,19
"690023411","HÃ”PITAL PRIVÃ‰ JEAN MERMOZ","69007","LYON 7E ARRONDISSEMENT",15,3.6,22.6
"690023411","HÃ”PITAL PRIVÃ‰ JEAN MERMOZ","69200","VÉNISSIEUX",14,3.4,26
"690023411","HÃ”PITAL PRIVÃ‰ JEAN MERMOZ","69120","VAULX-EN-VELIN",12,2.9,28.9
"690041124","MEDIPOLE HÃ”PITAL PRIVÃ‰","69100","VILLEURBANNE",80,21.1,21.1
"690041124","MEDIPOLE HÃ”PITAL PRIVÃ‰","69120","VAULX-EN-VELIN",41,10.8,31.9
"690041124","MEDIPOLE HÃ”PITAL PRIVÃ‰","69330","MEYZIEU",22,5.8,37.7
"690041124","MEDIPOLE HÃ”PITAL PRIVÃ‰","69150","DÉCINES-CHARPIEU",19,5,47.7
"690041124","MEDIPOLE HÃ”PITAL PRIVÃ‰","69003","LYON 3E ARRONDISSEMENT",19,5,42.7
"690054713","CLINIQUE LES PORTES DU SUD","69200","VÉNISSIEUX",12,14.8,14.8
"690780390","POLYCLINIQUE DE RILLIEUX","69140","RILLIEUX-LA-PAPE",43,7.8,7.8
"690780390","POLYCLINIQUE DE RILLIEUX","01120","MONTLUEL",19,3.5,11.3
"690780390","POLYCLINIQUE DE RILLIEUX","69100","VILLEURBANNE",19,3.5,14.8
"690780390","POLYCLINIQUE DE RILLIEUX","01800","MEXIMIEUX",14,2.6,20
"690780390","POLYCLINIQUE DE RILLIEUX","01700","MIRIBEL",14,2.6,17.4
"690780416","GROUPEMENT HOSPITALIER MUTUALISTE LES PORTES DU SUD","69200","VÉNISSIEUX",42,20.1,20.1
"690780416","GROUPEMENT HOSPITALIER MUTUALISTE LES PORTES DU SUD","69190","SAINT-FONS",16,7.7,27.8
"690780416","GROUPEMENT HOSPITALIER MUTUALISTE LES PORTES DU SUD","69008","LYON 8E ARRONDISSEMENT",11,5.3,33.1
"690780648","CLINIQUE DE LA SAUVEGARDE","69009","LYON 9E ARRONDISSEMENT",135,3.8,3.8
"690780648","CLINIQUE DE LA SAUVEGARDE","69100","VILLEURBANNE",122,3.5,7.3
"690780648","CLINIQUE DE LA SAUVEGARDE","69210","LENTILLY",76,2.2,9.5
"690780648","CLINIQUE DE LA SAUVEGARDE","69005","LYON 5E ARRONDISSEMENT",64,1.8,11.3
"690780648","CLINIQUE DE LA SAUVEGARDE","69200","VÉNISSIEUX",63,1.8,13.1
"690780648","CLINIQUE DE LA SAUVEGARDE","69120","VAULX-EN-VELIN",57,1.6,14.7
"690780648","CLINIQUE DE LA SAUVEGARDE","38300","BOURGOIN-JALLIEU",54,1.5,16.2
"690780648","CLINIQUE DE LA SAUVEGARDE","69290","CRAPONNE",52,1.5,19.2
"690780648","CLINIQUE DE LA SAUVEGARDE","69007","LYON 7E ARRONDISSEMENT",52,1.5,17.7
"690780648","CLINIQUE DE LA SAUVEGARDE","69330","MEYZIEU",51,1.5,20.7
"690780648","CLINIQUE DE LA SAUVEGARDE","69380","CHAZAY-D'AZERGUES",50,1.4,22.1
"690780648","CLINIQUE DE LA SAUVEGARDE","69400","VILLEFRANCHE SUR SAONE",45,1.3,24.7
"690780648","CLINIQUE DE LA SAUVEGARDE","69008","LYON 8E ARRONDISSEMENT",45,1.3,23.4
"690780648","CLINIQUE DE LA SAUVEGARDE","69700","GIVORS",44,1.3,26
"690780648","CLINIQUE DE LA SAUVEGARDE","38000","GRENOBLE",37,1.1,27.1
"690780648","CLINIQUE DE LA SAUVEGARDE","38550","LE PEAGE DE ROUSSILLON",36,1,28.1
"690780648","CLINIQUE DE LA SAUVEGARDE","69003","LYON 3E ARRONDISSEMENT",36,1,29.1
"690780648","CLINIQUE DE LA SAUVEGARDE","69130","ÉCULLY",33,0.9,30.9
"690780648","CLINIQUE DE LA SAUVEGARDE","38230","CHARVIEU-CHAVAGNEUX",33,0.9,30
"690780648","CLINIQUE DE LA SAUVEGARDE","69800","SAINT-PRIEST",31,0.9,31.8
"690780648","CLINIQUE DE LA SAUVEGARDE","01600","TRÉVOUX",29,0.8,32.6
"690780648","CLINIQUE DE LA SAUVEGARDE","38090","VILLEFONTAINE",29,0.8,33.4
"690780648","CLINIQUE DE LA SAUVEGARDE","38110","LA TOUR-DU-PIN",28,0.8,34.2
"690780648","CLINIQUE DE LA SAUVEGARDE","69600","OULLINS",28,0.8,35.8
"690780648","CLINIQUE DE LA SAUVEGARDE","38150","ROUSSILLON",28,0.8,35
"690780648","CLINIQUE DE LA SAUVEGARDE","69160","TASSIN-LA-DEMI-LUNE",26,0.7,36.5
"690780648","CLINIQUE DE LA SAUVEGARDE","69360","SAINT-SYMPHORIEN-D'OZON",26,0.7,37.2
"690780648","CLINIQUE DE LA SAUVEGARDE","69500","BRON",26,0.7,37.9
"690780648","CLINIQUE DE LA SAUVEGARDE","69150","DÉCINES-CHARPIEU",25,0.7,38.6
"690780648","CLINIQUE DE LA SAUVEGARDE","69170","TARARE",24,0.7,39.3
"690780648","CLINIQUE DE LA SAUVEGARDE","69140","RILLIEUX-LA-PAPE",23,0.7,40.7
"690780648","CLINIQUE DE LA SAUVEGARDE","42800","RIVE-DE-GIER",23,0.7,40
"690780648","CLINIQUE DE LA SAUVEGARDE","69480","ANSE",23,0.7,41.4
"690780648","CLINIQUE DE LA SAUVEGARDE","38260","LA COTE ST ANDRE",22,0.6,42
"690780648","CLINIQUE DE LA SAUVEGARDE","01200","VALSERHÔNE",21,0.6,42.6
"690780648","CLINIQUE DE LA SAUVEGARDE","69230","ST GENIS LAVAL",21,0.6,43.8
"690780648","CLINIQUE DE LA SAUVEGARDE","69510","SOUCIEU-EN-JARREST",21,0.6,44.4
"690780648","CLINIQUE DE LA SAUVEGARDE","69220","BELLEVILLE-EN-BEAUJOLAIS",21,0.6,43.2
"690780648","CLINIQUE DE LA SAUVEGARDE","69620","VAL D'OINGT",20,0.6,46.2
"690780648","CLINIQUE DE LA SAUVEGARDE","69190","SAINT-FONS",20,0.6,45.6
"690780648","CLINIQUE DE LA SAUVEGARDE","38270","BEAUREPAIRE",20,0.6,45
"690780648","CLINIQUE DE LA SAUVEGARDE","38C06","VILLAGES DU LAC DE PALADRU",19,0.5,48.2
"690780648","CLINIQUE DE LA SAUVEGARDE","69320","FEYZIN",19,0.5,48.7
"690780648","CLINIQUE DE LA SAUVEGARDE","69410","CHAMPAGNE-AU-MONT-D'OR",19,0.5,49.2
"690780648","CLINIQUE DE LA SAUVEGARDE","38490","LES ABRETS EN DAUPHINÉ",19,0.5,47.2
"690780648","CLINIQUE DE LA SAUVEGARDE","69670","VAUGNERAY",19,0.5,49.7
"690780648","CLINIQUE DE LA SAUVEGARDE","38080","L'ISLE-D'ABEAU",19,0.5,46.7
"690780648","CLINIQUE DE LA SAUVEGARDE","38690","LE GRAND LEMPS",19,0.5,47.7
"690780648","CLINIQUE DE LA SAUVEGARDE","69690","BESSENAY",19,0.5,50.2
"690780648","CLINIQUE DE LA SAUVEGARDE","26140","SAINT-RAMBERT-D'ALBON",18,0.5,50.7
"690780648","CLINIQUE DE LA SAUVEGARDE","69250","NEUVILLE-SUR-SAÔNE",18,0.5,51.2
"690780648","CLINIQUE DE LA SAUVEGARDE","69300","CALUIRE-ET-CUIRE",18,0.5,51.7
"690780648","CLINIQUE DE LA SAUVEGARDE","69530","BRIGNAIS",18,0.5,52.2
"690780648","CLINIQUE DE LA SAUVEGARDE","73000","CHAMBÉRY",18,0.5,52.7
"690780648","CLINIQUE DE LA SAUVEGARDE","01120","MONTLUEL",17,0.5,53.2
"690780648","CLINIQUE DE LA SAUVEGARDE","38200","VIENNE",17,0.5,53.7
"690780648","CLINIQUE DE LA SAUVEGARDE","69340","FRANCHEVILLE",16,0.5,55.7
"690780648","CLINIQUE DE LA SAUVEGARDE","69110","SAINTE-FOY-LÈS-LYON",16,0.5,55.2
"690780648","CLINIQUE DE LA SAUVEGARDE","42C07","SAINT-ÉTIENNE",16,0.5,54.7
"690780648","CLINIQUE DE LA SAUVEGARDE","42300","ROANNE",16,0.5,54.2
"690780648","CLINIQUE DE LA SAUVEGARDE","69520","GRIGNY",16,0.5,56.2
"690780648","CLINIQUE DE LA SAUVEGARDE","01800","MEXIMIEUX",15,0.4,57.4
"690780648","CLINIQUE DE LA SAUVEGARDE","01480","JASSANS RIOTTIER",15,0.4,56.6
"690780648","CLINIQUE DE LA SAUVEGARDE","01700","MIRIBEL",15,0.4,57
"690780648","CLINIQUE DE LA SAUVEGARDE","69570","DARDILLY",15,0.4,58.6
"690780648","CLINIQUE DE LA SAUVEGARDE","69310","PIERRE-BÉNITE",15,0.4,58.2
"690780648","CLINIQUE DE LA SAUVEGARDE","07100","ANNONAY",15,0.4,57.8
"690780648","CLINIQUE DE LA SAUVEGARDE","74C02","ANNECY",15,0.4,59
"690780648","CLINIQUE DE LA SAUVEGARDE","01150","LAGNIEU",14,0.4,59.4
"690780648","CLINIQUE DE LA SAUVEGARDE","38400","ST MARTIN D HERES",14,0.4,59.8
"690780648","CLINIQUE DE LA SAUVEGARDE","69240","THIZY LES BOURGS",14,0.4,60.2
"690780648","CLINIQUE DE LA SAUVEGARDE","38440","SAINT-JEAN-DE-BOURNAY",13,0.4,61.4
"690780648","CLINIQUE DE LA SAUVEGARDE","38130","ÉCHIROLLES",13,0.4,60.6
"690780648","CLINIQUE DE LA SAUVEGARDE","38140","RIVES",13,0.4,61
"690780648","CLINIQUE DE LA SAUVEGARDE","69390","VERNAISON",13,0.4,61.8
"690780648","CLINIQUE DE LA SAUVEGARDE","69490","VINDRY-SUR-TURDINE",13,0.4,62.2
"690780648","CLINIQUE DE LA SAUVEGARDE","69550","AMPLEPUIS",13,0.4,62.6
"690780648","CLINIQUE DE LA SAUVEGARDE","26210","SAINT-SORLIN-EN-VALLOIRE",12,0.3,62.9
"690780648","CLINIQUE DE LA SAUVEGARDE","69126","BRINDAS",12,0.3,63.2
"690780648","CLINIQUE DE LA SAUVEGARDE","69580","SATHONAY-CAMP",12,0.3,63.8
"690780648","CLINIQUE DE LA SAUVEGARDE","69370","SAINT-DIDIER-AU-MONT-D'OR",12,0.3,63.5
"690780648","CLINIQUE DE LA SAUVEGARDE","26000","VALENCE",11,0.3,64.7
"690780648","CLINIQUE DE LA SAUVEGARDE","01000","BOURG-EN-BRESSE",11,0.3,64.1
"690780648","CLINIQUE DE LA SAUVEGARDE","01170","GEX",11,0.3,64.4
"690780648","CLINIQUE DE LA SAUVEGARDE","69740","GENAS",11,0.3,66.8
"690780648","CLINIQUE DE LA SAUVEGARDE","69440","MORNANT",11,0.3,65.6
"690780648","CLINIQUE DE LA SAUVEGARDE","69590","SAINT-SYMPHORIEN-SUR-COISE",11,0.3,65.9
"690780648","CLINIQUE DE LA SAUVEGARDE","69006","LYON 6E ARRONDISSEMENT",11,0.3,65.3
"690780648","CLINIQUE DE LA SAUVEGARDE","69720","SAINT-BONNET-DE-MURE",11,0.3,66.5
"690780648","CLINIQUE DE LA SAUVEGARDE","38590","SAINT-ÉTIENNE-DE-SAINT-GEOIRS",11,0.3,65
"690780648","CLINIQUE DE LA SAUVEGARDE","69610","HAUTE RIVOIRE",11,0.3,66.2
"690780648","CLINIQUE DE LA SAUVEGARDE","69780","MIONS",11,0.3,67.1
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","69800","SAINT-PRIEST",103,8.1,8.1
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","69100","VILLEURBANNE",47,3.7,11.8
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","69200","VÉNISSIEUX",46,3.6,15.4
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","69780","MIONS",46,3.6,19
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","69330","MEYZIEU",35,2.8,24.6
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","38300","BOURGOIN-JALLIEU",35,2.8,21.8
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","38230","CHARVIEU-CHAVAGNEUX",34,2.7,27.3
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","69120","VAULX-EN-VELIN",33,2.6,29.9
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","38090","VILLEFONTAINE",31,2.4,32.3
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","69150","DÉCINES-CHARPIEU",29,2.3,34.6
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","69360","SAINT-SYMPHORIEN-D'OZON",28,2.2,39
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","38080","L'ISLE-D'ABEAU",28,2.2,36.8
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","69500","BRON",25,2,41
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","38110","LA TOUR-DU-PIN",24,1.9,42.9
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","38200","VIENNE",24,1.9,44.8
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","38460","CRÉMIEU",23,1.8,46.6
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","69700","GIVORS",22,1.7,48.3
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","69008","LYON 8E ARRONDISSEMENT",20,1.6,51.5
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","38540","HEYRIEUX",20,1.6,49.9
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","69720","SAINT-BONNET-DE-MURE",16,1.3,54.1
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","38290","LA VERPILLIÈRE",16,1.3,52.8
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","38510","MORESTEL",15,1.2,55.3
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","69960","CORBAS",15,1.2,56.5
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","38070","SAINT-QUENTIN-FALLAVIER",13,1,57.5
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","69740","GENAS",12,0.9,61.1
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","69007","LYON 7E ARRONDISSEMENT",12,0.9,59.3
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","69230","ST GENIS LAVAL",12,0.9,60.2
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","69003","LYON 3E ARRONDISSEMENT",12,0.9,58.4
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","38690","LE GRAND LEMPS",11,0.9,63.8
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","01120","MONTLUEL",11,0.9,62
"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS","38440","SAINT-JEAN-DE-BOURNAY",11,0.9,62.9
"690783154","HÃ”PITAL EDOUARD HERRIOT - HCL","69100","VILLEURBANNE",34,5.8,5.8
"690783154","HÃ”PITAL EDOUARD HERRIOT - HCL","69003","LYON 3E ARRONDISSEMENT",17,2.9,8.7
"690783154","HÃ”PITAL EDOUARD HERRIOT - HCL","69700","GIVORS",16,2.7,14.1
"690783154","HÃ”PITAL EDOUARD HERRIOT - HCL","69008","LYON 8E ARRONDISSEMENT",16,2.7,11.4
"690783154","HÃ”PITAL EDOUARD HERRIOT - HCL","69200","VÉNISSIEUX",12,2,16.1
"690783154","HÃ”PITAL EDOUARD HERRIOT - HCL","69800","SAINT-PRIEST",11,1.9,19.9
"690783154","HÃ”PITAL EDOUARD HERRIOT - HCL","69007","LYON 7E ARRONDISSEMENT",11,1.9,18
"690793468","INFIRMERIE PROTESTANTE DE LYON","69300","CALUIRE-ET-CUIRE",32,6.7,6.7
"690793468","INFIRMERIE PROTESTANTE DE LYON","69100","VILLEURBANNE",25,5.2,11.9
"690793468","INFIRMERIE PROTESTANTE DE LYON","69004","LYON 04",19,4,15.9
"690793468","INFIRMERIE PROTESTANTE DE LYON","69009","LYON 9E ARRONDISSEMENT",14,2.9,18.8
"690793468","INFIRMERIE PROTESTANTE DE LYON","69008","LYON 8E ARRONDISSEMENT",13,2.7,21.5
"690793468","INFIRMERIE PROTESTANTE DE LYON","69270","FONTAINES-SUR-SAÔNE",13,2.7,26.9
"690793468","INFIRMERIE PROTESTANTE DE LYON","69140","RILLIEUX-LA-PAPE",13,2.7,24.2
"690793468","INFIRMERIE PROTESTANTE DE LYON","69580","SATHONAY-CAMP",13,2.7,29.6
"690793468","INFIRMERIE PROTESTANTE DE LYON","69003","LYON 3E ARRONDISSEMENT",12,2.5,32.1
"690793468","INFIRMERIE PROTESTANTE DE LYON","69006","LYON 6E ARRONDISSEMENT",12,2.5,34.6
"690805361","CH ST JOSEPH ST LUC","69008","LYON 8E ARRONDISSEMENT",16,9,9
"690805361","CH ST JOSEPH ST LUC","69007","LYON 7E ARRONDISSEMENT",15,8.5,17.5
"690805361","CH ST JOSEPH ST LUC","69100","VILLEURBANNE",13,7.3,24.8
"690807367","POLYCLINIQUE DU BEAUJOLAIS","69400","VILLEFRANCHE SUR SAONE",41,18.3,18.3
"690807367","POLYCLINIQUE DU BEAUJOLAIS","01480","JASSANS RIOTTIER",22,9.8,28.1
