"finessGeo_index","Hospital_index","TOT_etb","TOT_compet","finessGeo_competitor","Hospital_competitor"
"860010321","POLYCLINIQUE DE POITIERS",22,1,"330780115","CLINIQUE TIVOLI-DUCOS"
"860010321","POLYCLINIQUE DE POITIERS",22,1,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"860010321","POLYCLINIQUE DE POITIERS",22,1,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"870000064","CHU DUPUYTREN LIMOGES",36,139,"870000288","CLINIQUE FRANÃ‡OIS CHENIEUX"
"870000064","CHU DUPUYTREN LIMOGES",36,1,"330780479","POLYCLINIQUE BX-NORD AQUITAINE"
"870000064","CHU DUPUYTREN LIMOGES",36,1,"330780511","CLINIQUE SAINTE ANNE"
"870000064","CHU DUPUYTREN LIMOGES",36,1,"340782036","HÃ”PITAL ST ELOI CHU MONTPELLIER"
"870000288","CLINIQUE FRANÃ‡OIS CHENIEUX",373,90,"870000064","CHU DUPUYTREN LIMOGES"
"870000288","CLINIQUE FRANÃ‡OIS CHENIEUX",16,56,"360000129","CLINIQUE ST FRANCOIS"
"870000288","CLINIQUE FRANÃ‡OIS CHENIEUX",72,41,"190013482","CH BRIVE - SAINT GERMAIN"
"870000288","CLINIQUE FRANÃ‡OIS CHENIEUX",59,11,"330781402","NOUVELLE CLINIQUE BORDEAUX TONDU"
"870000288","CLINIQUE FRANÃ‡OIS CHENIEUX",43,8,"330783648","HÃ”PITAL HAUT-LEVEQUE - CHU"
"890000169","CLINIQUE PAUL PICQUET SENS",330,301,"890975550","CH SENS"
"890000169","CLINIQUE PAUL PICQUET SENS",176,66,"770000164","CH SUD SEINE ET MARNE SITE MONTEREAU"
"890000169","CLINIQUE PAUL PICQUET SENS",97,19,"770300143","CLINIQUE SAINT JEAN L ERMITAGE"
"890000169","CLINIQUE PAUL PICQUET SENS",47,16,"450002613","CHRU ORLEANS - HÃ”PITAL DE LA SOURCE"
"890000169","CLINIQUE PAUL PICQUET SENS",129,9,"210780789","CLINIQUE MUTUALISTE BENIGNE JOLY"
"890975550","CH SENS",426,330,"890000169","CLINIQUE PAUL PICQUET SENS"
"890975550","CH SENS",254,72,"770000164","CH SUD SEINE ET MARNE SITE MONTEREAU"
"890975550","CH SENS",200,34,"100010818","GCS HÃ”PITAL PRIVÃ‰ DE L'AUBE SITE CLQ"
"890975550","CH SENS",159,25,"770300143","CLINIQUE SAINT JEAN L ERMITAGE"
"890975550","CH SENS",81,22,"100000082","CLINIQUE PAYS DE SEINE"
"900000035","HÃ”PITAL PRIVÃ‰ DE LA MIOTTE",35,139,"900003039","HNFC SITE TREVENANS"
"900000035","HÃ”PITAL PRIVÃ‰ DE LA MIOTTE",35,40,"680000494","CLINIQUE DIACONAT ROOSEVELT"
"900000035","HÃ”PITAL PRIVÃ‰ DE LA MIOTTE",35,17,"250011848","POLYCLINIQUE DE FRANCHE COMTE"
"900000035","HÃ”PITAL PRIVÃ‰ DE LA MIOTTE",24,7,"680000684","HÃ”PITAL LOUIS PASTEUR"
"900000035","HÃ”PITAL PRIVÃ‰ DE LA MIOTTE",24,2,"210780789","CLINIQUE MUTUALISTE BENIGNE JOLY"
"900003039","HNFC SITE TREVENANS",359,117,"680000494","CLINIQUE DIACONAT ROOSEVELT"
"900003039","HNFC SITE TREVENANS",359,80,"900000035","HÃ”PITAL PRIVÃ‰ DE LA MIOTTE"
"900003039","HNFC SITE TREVENANS",339,50,"250011848","POLYCLINIQUE DE FRANCHE COMTE"
"900003039","HNFC SITE TREVENANS",214,13,"680000684","HÃ”PITAL LOUIS PASTEUR"
"900003039","HNFC SITE TREVENANS",201,11,"210012670","HÃ”PITAL PRIVÃ‰ DIJON BOURGOGNE"
"910000306","CH D ORSAY",15,18,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"910000306","CH D ORSAY",15,14,"910300177","CLINIQUE DE L'YVETTE"
"910000306","CH D ORSAY",15,3,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"910000306","CH D ORSAY",15,3,"780300414","CH PRIVÃ‰ DE L EUROPE"
"910000306","CH D ORSAY",15,2,"750100125","GROUPEMENT HOSPITALIER PITIE-SALPETRIERE"
"910020254","CH SUD FRANCILIEN SITE JEAN JAURES",61,200,"910300144","CLINIQUE DU MOUSSEAU"
"910020254","CH SUD FRANCILIEN SITE JEAN JAURES",61,49,"910300177","CLINIQUE DE L'YVETTE"
"910020254","CH SUD FRANCILIEN SITE JEAN JAURES",61,30,"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN"
"910020254","CH SUD FRANCILIEN SITE JEAN JAURES",61,16,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"910020254","CH SUD FRANCILIEN SITE JEAN JAURES",61,13,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"910300011","HÃ”PITAL DE PARIS ESSONNE LES CHARMILLES",11,17,"910300177","CLINIQUE DE L'YVETTE"
"910300011","HÃ”PITAL DE PARIS ESSONNE LES CHARMILLES",11,8,"910300144","CLINIQUE DU MOUSSEAU"
"910300011","HÃ”PITAL DE PARIS ESSONNE LES CHARMILLES",11,5,"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN"
"910300011","HÃ”PITAL DE PARIS ESSONNE LES CHARMILLES",11,3,"750803447","GHU APHP CUP SITE G POMPIDOU HEGP"
"910300011","HÃ”PITAL DE PARIS ESSONNE LES CHARMILLES",11,3,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"910300144","CLINIQUE DU MOUSSEAU",367,197,"910300177","CLINIQUE DE L'YVETTE"
"910300144","CLINIQUE DU MOUSSEAU",367,95,"910020254","CH SUD FRANCILIEN SITE JEAN JAURES"
"910300144","CLINIQUE DU MOUSSEAU",367,63,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"910300144","CLINIQUE DU MOUSSEAU",346,60,"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN"
"910300144","CLINIQUE DU MOUSSEAU",222,27,"910300011","HÃ”PITAL DE PARIS ESSONNE LES CHARMILLES"
"910300177","CLINIQUE DE L'YVETTE",427,310,"910300144","CLINIQUE DU MOUSSEAU"
"910300177","CLINIQUE DE L'YVETTE",430,153,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"910300177","CLINIQUE DE L'YVETTE",360,95,"910020254","CH SUD FRANCILIEN SITE JEAN JAURES"
"910300177","CLINIQUE DE L'YVETTE",396,77,"910300011","HÃ”PITAL DE PARIS ESSONNE LES CHARMILLES"
"910300177","CLINIQUE DE L'YVETTE",380,68,"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN"
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN",374,227,"770300143","CLINIQUE SAINT JEAN L ERMITAGE"
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN",396,157,"910300144","CLINIQUE DU MOUSSEAU"
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN",336,82,"940300494","CLINIQUE VILLENEUVE SAINT GEORGES"
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN",288,61,"910300177","CLINIQUE DE L'YVETTE"
"910803543","HÃ”PITAL PRIVÃ‰ CLAUDE GALIEN",290,55,"910020254","CH SUD FRANCILIEN SITE JEAN JAURES"
"920000643","HÃ”PITAL FRANCO BRITANNIQUE - FCJ",60,56,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"920000643","HÃ”PITAL FRANCO BRITANNIQUE - FCJ",60,46,"780300414","CH PRIVÃ‰ DE L EUROPE"
"920000643","HÃ”PITAL FRANCO BRITANNIQUE - FCJ",49,45,"920000650","HÃ”PITAL FOCH"
"920000643","HÃ”PITAL FRANCO BRITANNIQUE - FCJ",60,42,"920100047","HÃ”PITAL LOUIS MOURIER"
"920000643","HÃ”PITAL FRANCO BRITANNIQUE - FCJ",60,31,"750300154","CLINIQUE TURIN"
"920000650","HÃ”PITAL FOCH",85,44,"780300414","CH PRIVÃ‰ DE L EUROPE"
"920000650","HÃ”PITAL FOCH",85,44,"920000643","HÃ”PITAL FRANCO BRITANNIQUE - FCJ"
"920000650","HÃ”PITAL FOCH",85,40,"920100013","HÃ”PITAL AMBROISE PARE"
"920000650","HÃ”PITAL FOCH",85,28,"920100047","HÃ”PITAL LOUIS MOURIER"
"920000650","HÃ”PITAL FOCH",85,24,"750300881","CLINIQUE DU TROCADERO"
"920100013","HÃ”PITAL AMBROISE PARE",69,31,"780300414","CH PRIVÃ‰ DE L EUROPE"
"920100013","HÃ”PITAL AMBROISE PARE",17,26,"920000643","HÃ”PITAL FRANCO BRITANNIQUE - FCJ"
"920100013","HÃ”PITAL AMBROISE PARE",69,25,"750300881","CLINIQUE DU TROCADERO"
"920100013","HÃ”PITAL AMBROISE PARE",17,24,"920100047","HÃ”PITAL LOUIS MOURIER"
"920100013","HÃ”PITAL AMBROISE PARE",69,21,"920000650","HÃ”PITAL FOCH"
"920100021","GHU APHP UPS SITE ANTOINE BECLERE",495,184,"910300177","CLINIQUE DE L'YVETTE"
"920100021","GHU APHP UPS SITE ANTOINE BECLERE",231,183,"940000573","CHIC DE CRETEIL"
"920100021","GHU APHP UPS SITE ANTOINE BECLERE",682,146,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"920100021","GHU APHP UPS SITE ANTOINE BECLERE",180,138,"910300144","CLINIQUE DU MOUSSEAU"
"920100021","GHU APHP UPS SITE ANTOINE BECLERE",734,137,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"920100047","HÃ”PITAL LOUIS MOURIER",105,72,"950807982","CLINIQUE CLAUDE BERNARD"
"920100047","HÃ”PITAL LOUIS MOURIER",105,71,"950000307","CH VICTOR DUPOUY"
"920100047","HÃ”PITAL LOUIS MOURIER",105,70,"780300414","CH PRIVÃ‰ DE L EUROPE"
"920100047","HÃ”PITAL LOUIS MOURIER",105,58,"920000643","HÃ”PITAL FRANCO BRITANNIQUE - FCJ"
"920100047","HÃ”PITAL LOUIS MOURIER",105,52,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"930000286","GHI LE RAINCY MONTFERMEIL",110,66,"930300298","POLYCLINIQUE VAUBAN"
"930000286","GHI LE RAINCY MONTFERMEIL",110,57,"930100037","HÃ”PITAL AVICENNE"
"930000286","GHI LE RAINCY MONTFERMEIL",110,43,"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E"
"930000286","GHI LE RAINCY MONTFERMEIL",110,40,"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS"
"930000286","GHI LE RAINCY MONTFERMEIL",110,40,"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT"
"930000328","CH GENERAL DELAFONTAINE",263,168,"930300553","CLINIQUE DE L'ESTREE"
"930000328","CH GENERAL DELAFONTAINE",252,149,"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS"
"930000328","CH GENERAL DELAFONTAINE",263,141,"930300025","HÃ”PITAL EUROPEEN DE PARIS"
"930000328","CH GENERAL DELAFONTAINE",263,128,"930100037","HÃ”PITAL AVICENNE"
"930000328","CH GENERAL DELAFONTAINE",167,81,"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT"
"930100037","HÃ”PITAL AVICENNE",261,178,"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS"
"930100037","HÃ”PITAL AVICENNE",234,125,"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT"
"930100037","HÃ”PITAL AVICENNE",235,118,"930300298","POLYCLINIQUE VAUBAN"
"930100037","HÃ”PITAL AVICENNE",250,106,"930000286","GHI LE RAINCY MONTFERMEIL"
"930100037","HÃ”PITAL AVICENNE",261,102,"930300025","HÃ”PITAL EUROPEEN DE PARIS"
"930300025","HÃ”PITAL EUROPEEN DE PARIS",173,142,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"930300025","HÃ”PITAL EUROPEEN DE PARIS",173,136,"930000328","CH GENERAL DELAFONTAINE"
"930300025","HÃ”PITAL EUROPEEN DE PARIS",152,94,"930300553","CLINIQUE DE L'ESTREE"
"930300025","HÃ”PITAL EUROPEEN DE PARIS",173,89,"750300154","CLINIQUE TURIN"
"930300025","HÃ”PITAL EUROPEEN DE PARIS",173,88,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"930300082","CENTRE MÃ‰DICO-CHIRURGICAL FLOREAL",93,53,"750150237","HÃ”PITAL DE LA CROIX SAINT SIMON"
"930300082","CENTRE MÃ‰DICO-CHIRURGICAL FLOREAL",93,43,"930100037","HÃ”PITAL AVICENNE"
"930300082","CENTRE MÃ‰DICO-CHIRURGICAL FLOREAL",93,39,"750301145","CLINIQUE DU MONT LOUIS"
"930300082","CENTRE MÃ‰DICO-CHIRURGICAL FLOREAL",93,38,"750300766","CLINIQUE BIZET"
"930300082","CENTRE MÃ‰DICO-CHIRURGICAL FLOREAL",93,28,"750300154","CLINIQUE TURIN"
"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS",193,139,"930100037","HÃ”PITAL AVICENNE"
"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS",193,119,"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT"
"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS",193,75,"930300298","POLYCLINIQUE VAUBAN"
"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS",155,64,"930000328","CH GENERAL DELAFONTAINE"
"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS",193,47,"930300025","HÃ”PITAL EUROPEEN DE PARIS"
"930300298","POLYCLINIQUE VAUBAN",86,100,"930100037","HÃ”PITAL AVICENNE"
"930300298","POLYCLINIQUE VAUBAN",86,80,"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS"
"930300298","POLYCLINIQUE VAUBAN",86,60,"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT"
"930300298","POLYCLINIQUE VAUBAN",86,44,"930000286","GHI LE RAINCY MONTFERMEIL"
"930300298","POLYCLINIQUE VAUBAN",86,22,"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E"
"930300553","CLINIQUE DE L'ESTREE",214,193,"930000328","CH GENERAL DELAFONTAINE"
"930300553","CLINIQUE DE L'ESTREE",158,129,"950000331","CH GENERAL DE GONESSE"
"930300553","CLINIQUE DE L'ESTREE",214,128,"950300277","HÃ”PITAL PRIVÃ‰ NORD PARISIEN"
"930300553","CLINIQUE DE L'ESTREE",214,100,"930300025","HÃ”PITAL EUROPEEN DE PARIS"
"930300553","CLINIQUE DE L'ESTREE",202,65,"950807982","CLINIQUE CLAUDE BERNARD"
"930300587","CLINIQUE DU LANDY",13,45,"950000331","CH GENERAL DE GONESSE"
"930300587","CLINIQUE DU LANDY",33,30,"930300553","CLINIQUE DE L'ESTREE"
"930300587","CLINIQUE DU LANDY",33,22,"950300277","HÃ”PITAL PRIVÃ‰ NORD PARISIEN"
"930300587","CLINIQUE DU LANDY",33,21,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"930300587","CLINIQUE DU LANDY",33,17,"750300154","CLINIQUE TURIN"
"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT",218,195,"930300116","HÃ”PITAL PRIVÃ‰ DE SEINE ST DENIS"
"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT",254,117,"930100037","HÃ”PITAL AVICENNE"
"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT",228,71,"930300298","POLYCLINIQUE VAUBAN"
"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT",198,60,"930000328","CH GENERAL DELAFONTAINE"
"930300595","HÃ”PITAL PRIVÃ‰ DU VERT GALANT",254,59,"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E"
"940000573","CHIC DE CRETEIL",487,251,"940813033","CLINIQUE DE BERCY"
"940000573","CHIC DE CRETEIL",462,121,"940300494","CLINIQUE VILLENEUVE SAINT GEORGES"
"940000573","CHIC DE CRETEIL",475,99,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"940000573","CHIC DE CRETEIL",419,91,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"940000573","CHIC DE CRETEIL",475,79,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E",231,112,"940000573","CHIC DE CRETEIL"
"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E",242,76,"940813033","CLINIQUE DE BERCY"
"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E",212,75,"930100037","HÃ”PITAL AVICENNE"
"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E",197,74,"930000286","GHI LE RAINCY MONTFERMEIL"
"940006679","HÃ”PITAL PRIVÃ‰ DE MARNE-LA-VALLÃ‰E",212,68,"930300025","HÃ”PITAL EUROPEEN DE PARIS"
"940300494","CLINIQUE VILLENEUVE SAINT GEORGES",117,145,"940000573","CHIC DE CRETEIL"
"940300494","CLINIQUE VILLENEUVE SAINT GEORGES",117,85,"940813033","CLINIQUE DE BERCY"
"940300494","CLINIQUE VILLENEUVE SAINT GEORGES",117,41,"920100021","GHU APHP UPS SITE ANTOINE BECLERE"
"940300494","CLINIQUE VILLENEUVE SAINT GEORGES",92,31,"750301145","CLINIQUE DU MONT LOUIS"
"940300494","CLINIQUE VILLENEUVE SAINT GEORGES",117,29,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"940813033","CLINIQUE DE BERCY",303,382,"940000573","CHIC DE CRETEIL"
"940813033","CLINIQUE DE BERCY",316,182,"750300360","HÃ”PITAL PRIVÃ‰ DES PEUPLIERS"
"940813033","CLINIQUE DE BERCY",316,169,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"940813033","CLINIQUE DE BERCY",211,121,"750150237","HÃ”PITAL DE LA CROIX SAINT SIMON"
"940813033","CLINIQUE DE BERCY",304,118,"750100125","GROUPEMENT HOSPITALIER PITIE-SALPETRIERE"
"950000307","CH VICTOR DUPOUY",76,65,"950807982","CLINIQUE CLAUDE BERNARD"
"950000307","CH VICTOR DUPOUY",76,54,"780300414","CH PRIVÃ‰ DE L EUROPE"
"950000307","CH VICTOR DUPOUY",76,21,"950000323","GHEM HÃ”PITAL SIMONE VEIL EAUBONNE"
"950000307","CH VICTOR DUPOUY",76,19,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"950000307","CH VICTOR DUPOUY",76,18,"950300244","CH PRIVÃ‰ SAINTE MARIE OSNY"
"950000323","GHEM HÃ”PITAL SIMONE VEIL EAUBONNE",52,136,"950807982","CLINIQUE CLAUDE BERNARD"
"950000323","GHEM HÃ”PITAL SIMONE VEIL EAUBONNE",52,73,"950000307","CH VICTOR DUPOUY"
"950000323","GHEM HÃ”PITAL SIMONE VEIL EAUBONNE",52,24,"950300244","CH PRIVÃ‰ SAINTE MARIE OSNY"
"950000323","GHEM HÃ”PITAL SIMONE VEIL EAUBONNE",52,20,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"950000323","GHEM HÃ”PITAL SIMONE VEIL EAUBONNE",41,19,"780300414","CH PRIVÃ‰ DE L EUROPE"
"950000331","CH GENERAL DE GONESSE",171,115,"950300277","HÃ”PITAL PRIVÃ‰ NORD PARISIEN"
"950000331","CH GENERAL DE GONESSE",171,100,"930300553","CLINIQUE DE L'ESTREE"
"950000331","CH GENERAL DE GONESSE",171,39,"950807982","CLINIQUE CLAUDE BERNARD"
"950000331","CH GENERAL DE GONESSE",171,37,"930300587","CLINIQUE DU LANDY"
"950000331","CH GENERAL DE GONESSE",171,30,"930000328","CH GENERAL DELAFONTAINE"
"950000364","HÃ”PITAL NOVO SITE PONTOISE",178,282,"950300244","CH PRIVÃ‰ SAINTE MARIE OSNY"
"950000364","HÃ”PITAL NOVO SITE PONTOISE",178,98,"950807982","CLINIQUE CLAUDE BERNARD"
"950000364","HÃ”PITAL NOVO SITE PONTOISE",151,36,"780000311","CHIC POISSY ST GERMAIN SITE DE POISSY"
"950000364","HÃ”PITAL NOVO SITE PONTOISE",163,35,"780300208","CLINIQUE SAINT LOUIS"
"950000364","HÃ”PITAL NOVO SITE PONTOISE",139,35,"950300202","CLINIQUE CONTI"
"950300202","CLINIQUE CONTI",125,60,"950000364","HÃ”PITAL NOVO SITE PONTOISE"
"950300202","CLINIQUE CONTI",125,42,"950300244","CH PRIVÃ‰ SAINTE MARIE OSNY"
"950300202","CLINIQUE CONTI",125,31,"950807982","CLINIQUE CLAUDE BERNARD"
"950300202","CLINIQUE CONTI",65,14,"950000331","CH GENERAL DE GONESSE"
"950300202","CLINIQUE CONTI",54,12,"600110175","CLINIQUE DU PARC SAINT LAZARE"
"950300244","CH PRIVÃ‰ SAINTE MARIE OSNY",429,215,"950000364","HÃ”PITAL NOVO SITE PONTOISE"
"950300244","CH PRIVÃ‰ SAINTE MARIE OSNY",429,146,"950807982","CLINIQUE CLAUDE BERNARD"
"950300244","CH PRIVÃ‰ SAINTE MARIE OSNY",233,80,"950000307","CH VICTOR DUPOUY"
"950300244","CH PRIVÃ‰ SAINTE MARIE OSNY",375,62,"780300414","CH PRIVÃ‰ DE L EUROPE"
"950300244","CH PRIVÃ‰ SAINTE MARIE OSNY",358,46,"780000311","CHIC POISSY ST GERMAIN SITE DE POISSY"
"950300277","HÃ”PITAL PRIVÃ‰ NORD PARISIEN",130,126,"950000331","CH GENERAL DE GONESSE"
"950300277","HÃ”PITAL PRIVÃ‰ NORD PARISIEN",130,94,"930300553","CLINIQUE DE L'ESTREE"
"950300277","HÃ”PITAL PRIVÃ‰ NORD PARISIEN",130,42,"950807982","CLINIQUE CLAUDE BERNARD"
"950300277","HÃ”PITAL PRIVÃ‰ NORD PARISIEN",130,31,"930300587","CLINIQUE DU LANDY"
"950300277","HÃ”PITAL PRIVÃ‰ NORD PARISIEN",106,26,"930000328","CH GENERAL DELAFONTAINE"
"950807982","CLINIQUE CLAUDE BERNARD",420,234,"950300244","CH PRIVÃ‰ SAINTE MARIE OSNY"
"950807982","CLINIQUE CLAUDE BERNARD",435,161,"950000364","HÃ”PITAL NOVO SITE PONTOISE"
"950807982","CLINIQUE CLAUDE BERNARD",435,155,"950000323","GHEM HÃ”PITAL SIMONE VEIL EAUBONNE"
"950807982","CLINIQUE CLAUDE BERNARD",384,112,"950000307","CH VICTOR DUPOUY"
"950807982","CLINIQUE CLAUDE BERNARD",319,94,"930300553","CLINIQUE DE L'ESTREE"
"970100392","CH DE LA BASSE -TERRE",38,40,"970107249","CLINIQUE LES EAUX CLAIRES"
"970100392","CH DE LA BASSE -TERRE",23,4,"750100125","GROUPEMENT HOSPITALIER PITIE-SALPETRIERE"
"970100392","CH DE LA BASSE -TERRE",11,1,"780300414","CH PRIVÃ‰ DE L EUROPE"
"970107249","CLINIQUE LES EAUX CLAIRES",629,54,"970100392","CH DE LA BASSE -TERRE"
"970107249","CLINIQUE LES EAUX CLAIRES",357,7,"750100125","GROUPEMENT HOSPITALIER PITIE-SALPETRIERE"
"970107249","CLINIQUE LES EAUX CLAIRES",289,6,"750100232","GHU APHP NUP SITE BICHAT C BERNARD"
"970107249","CLINIQUE LES EAUX CLAIRES",251,4,"690780655","HÃ”PITAL PRIVÃ‰ DE L'EST LYONNAIS"
"970107249","CLINIQUE LES EAUX CLAIRES",186,4,"750300071","HÃ”PITAL PRIVÃ‰ GEOFFROY SAINT HILAIRE"
"970202313","CLINIQUE SAINT PAUL",149,2,"750300881","CLINIQUE DU TROCADERO"
"970202313","CLINIQUE SAINT PAUL",27,2,"920100047","HÃ”PITAL LOUIS MOURIER"
"970202313","CLINIQUE SAINT PAUL",101,1,"340015502","CLINIQUE LE MILLENAIRE"
"970202313","CLINIQUE SAINT PAUL",48,1,"350000741","CHRU RENNES SITE PONTCHAILLOU"
"970202313","CLINIQUE SAINT PAUL",101,1,"600000467","CH GHPSO CREIL"
"970400024","CHU SITE FELIX GUYON (SAINT DENIS)",316,417,"970462107","CLINIQUE SAINTE CLOTILDE"
"970400024","CHU SITE FELIX GUYON (SAINT DENIS)",316,299,"970462081","CLINIQUE LES ORCHIDEES"
"970400024","CHU SITE FELIX GUYON (SAINT DENIS)",316,50,"970400065","CH OUEST REUNION"
"970400024","CHU SITE FELIX GUYON (SAINT DENIS)",170,30,"970400057","CHU SITE SUD (SAINT PIERRE)"
"970400024","CHU SITE FELIX GUYON (SAINT DENIS)",24,1,"340015965","SAS POLYCLINIQUE SAINT PRIVAT"
"970400057","CHU SITE SUD (SAINT PIERRE)",12,75,"970462081","CLINIQUE LES ORCHIDEES"
"970400057","CHU SITE SUD (SAINT PIERRE)",12,61,"970400024","CHU SITE FELIX GUYON (SAINT DENIS)"
"970400057","CHU SITE SUD (SAINT PIERRE)",12,21,"970462107","CLINIQUE SAINTE CLOTILDE"
"970400057","CHU SITE SUD (SAINT PIERRE)",12,7,"970400065","CH OUEST REUNION"
"970400065","CH OUEST REUNION",139,375,"970462081","CLINIQUE LES ORCHIDEES"
"970400065","CH OUEST REUNION",139,69,"970400024","CHU SITE FELIX GUYON (SAINT DENIS)"
"970400065","CH OUEST REUNION",119,62,"970462107","CLINIQUE SAINTE CLOTILDE"
"970400065","CH OUEST REUNION",52,11,"970400057","CHU SITE SUD (SAINT PIERRE)"
"970400065","CH OUEST REUNION",20,1,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"970462081","CLINIQUE LES ORCHIDEES",512,161,"970400024","CHU SITE FELIX GUYON (SAINT DENIS)"
"970462081","CLINIQUE LES ORCHIDEES",512,156,"970400065","CH OUEST REUNION"
"970462081","CLINIQUE LES ORCHIDEES",451,94,"970462107","CLINIQUE SAINTE CLOTILDE"
"970462081","CLINIQUE LES ORCHIDEES",327,29,"970400057","CHU SITE SUD (SAINT PIERRE)"
"970462081","CLINIQUE LES ORCHIDEES",61,1,"540002698","CHRU NANCY - HÃ”PITAUX DE BRABOIS"
"970462107","CLINIQUE SAINTE CLOTILDE",465,277,"970400024","CHU SITE FELIX GUYON (SAINT DENIS)"
"970462107","CLINIQUE SAINTE CLOTILDE",465,221,"970462081","CLINIQUE LES ORCHIDEES"
"970462107","CLINIQUE SAINTE CLOTILDE",465,43,"970400065","CH OUEST REUNION"
"970462107","CLINIQUE SAINTE CLOTILDE",47,21,"970400057","CHU SITE SUD (SAINT PIERRE)"
"970462107","CLINIQUE SAINTE CLOTILDE",69,1,"340015965","SAS POLYCLINIQUE SAINT PRIVAT"
