"finessGeo","code_geo","annee","rs","statut","adresse","code_postal","ville","longitude","latitude","code_dep","lib_dep","code_reg","lib_reg","cso","LAB_SOFFCO"
"620100735","62400",2025,"POLYCLINIQUE DE L'ARTOIS","private for profit","100 RUE EMILE BASLY",62404,"BETHUNE","2.6295241005","50.540134554","62","PAS-DE-CALAIS","32","HAUTS-DE-FRANCE",0,0
"620100750","62400",2025,"CLINIQUE AMBROISE PARE","private for profit","RUE DELBECQUE",62660,"BEUVRY","2.672195334","50.517079481","62","PAS-DE-CALAIS","32","HAUTS-DE-FRANCE",0,0
"620101311","62231",2025,"CLINIQUE DES 2 CAPS","private for profit","LES LONGUES PIECES",62231,"COQUELLES","1.806596671","50.923918549","62","PAS-DE-CALAIS","32","HAUTS-DE-FRANCE",0,0
"620101501","62320",2025,"POLYCLINIQUE DE BOIS-BERNARD SA","private for profit","ROUTE DE NEUVIREUIL",62320,"BOIS BERNARD","2.9106878276","50.375353","62","PAS-DE-CALAIS","32","HAUTS-DE-FRANCE",0,0
"620105940","62130",2025,"POLYCLINIQUE DU TERNOIS","private for profit","55 RUE DE ROSEMONT",62130,"SAINT POL SUR TERNOISE","2.3371774543","50.387638572","62","PAS-DE-CALAIS","32","HAUTS-DE-FRANCE",0,0
"620106088","62700",2020,"CLINIQUE MÉDICO-CHIRURGICALE","private for profit","200 RUE D'AUVERGNE",62702,"BRUAY LA BUISSIERE","2.5516536078","50.478157996","62","PAS-DE-CALAIS","32","HAUTS-DE-FRANCE",0,0
"620115170","62223",2025,"CENTRE D'ENTRAÎNEMENT AUTODIALYSE ST-NICOLAS","private for profit","1 RUE DES 4 CRICS",62223,"SAINT NICOLAS","2.779083491","50.300238539","62","PAS-DE-CALAIS","32","HAUTS-DE-FRANCE",0,0
"620115410","62300",2025,"CENTRE D'AUTODIALYSE ADH DE LENS","private for profit","RUE DES COLIBRIS",62300,"LENS","2.8417315524","50.446912638","62","PAS-DE-CALAIS","32","HAUTS-DE-FRANCE",0,0
"620116046","62140",2025,"SAS CLINIQUE CHIRURGICALE DES 7 VALLEES","private for profit","ROUTE DEPARTEMENTALE 136",62140,"MARCONNE","2.0451346501","50.370570655","62","PAS-DE-CALAIS","32","HAUTS-DE-FRANCE",0,0
"620117309","62110",2025,"CENTRE D'AUTODIALYSE ADH HÉNIN-BEAUMONT","private for profit","307 AVENUE DE LA POLONIA",62110,"HENIN BEAUMONT","2.97055384","50.412601922","62","PAS-DE-CALAIS","32","HAUTS-DE-FRANCE",0,0
"620117325","62460",2025,"CENTRE D'AUTODIALYSE ADH DE BRUAY","private for profit","RUE DOCTEUR CHARLES LEGAY",62460,"DIVION","2.486470502","50.479080574","62","PAS-DE-CALAIS","32","HAUTS-DE-FRANCE",0,0
"620117812","62800",2025,"CENTRE D'AUTODIALYSE ADH DE LIEVIN","private for profit","1 RUE CARNOT",62800,"LIEVIN","2.7810109502","50.415149418","62","PAS-DE-CALAIS","32","HAUTS-DE-FRANCE",0,0
"620118513","62280",2025,"CENTRE MÉDICO CHIRURGICAL ET OBSTÉTRICAL COTE D'OPALE","private for profit","ROUTE DE DESVRES",62280,"SAINT MARTIN BOULOGNE","1.6485587467","50.721447458","62","PAS-DE-CALAIS","32","HAUTS-DE-FRANCE",0,0
"620120063","62120",2025,"CENTRE D'AUTODIALYSE AIRE - LA LYS","private for profit","QUAI DES BATELIERS",62120,"AIRE SUR LA LYS","2.400479984","50.641805396","62","PAS-DE-CALAIS","32","HAUTS-DE-FRANCE",0,0
"630000016","63240",2025,"CH DU MONT DORE","public","2 RUE CAPITAINE CHAZOTTE",63240,"MONT DORE","2.8081837233","45.574492317","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630000404","63000",2025,"HÔPITAL GABRIEL MONTPIED - CHU63","public academic","58 RUE MONTALEMBERT",63003,"CLERMONT FERRAND","3.094436663","45.757027137","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630000412","63600",2025,"CH D'AMBERT","public","14 AVENUE GEORGES CLEMENCEAU",63600,"AMBERT","3.7410941106","45.552519241","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630000420","63500",2025,"CH PAUL ARDIER ISSOIRE","public","13 RUE DU DR SAUVAT",63503,"ISSOIRE","3.2513000848","45.541120454","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630000438","63200",2025,"CH DE RIOM","public","79 BOULEVARD ETIENNE CLEMENTEL",63200,"RIOM","3.1112481781","45.89020354","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630000446","63300",2025,"CH DE THIERS","public","ROUTE DE FAU",63307,"THIERS","3.5163061945","45.854256747","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630000479","63000",2025,"CENTRE REGIONAL JEAN PERRIN","public","58 RUE MONTALEMBERT",63011,"CLERMONT FERRAND","3.094436663","45.757027137","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630000560","63160",2025,"CH BILLOM","public","3 BOULEVARD SAINT ROCH",63160,"BILLOM","3.3435458765","45.720469663","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630005668","63000",2025,"CENTRE D'HÉMODIALYSE AURA ARCHE","private for profit","105 AVENUE DE LA REPUBLIQUE",63000,"CLERMONT FERRAND","3.1054035308","45.787417961","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630007698","63600",2025,"UNITÉ DE DIALYSE D'AMBERT","private for profit","AVENUE DE CLERMONT FERRAND",63600,"AMBERT","3.7418538532","45.5489482","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630007748","63500",2025,"UNITÉ DE DIALYSE D'ISSOIRE","private for profit","13 RUE DU DOCTEUR SAUVAT",63500,"ISSOIRE","3.2513000848","45.541120454","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630007789","63240",2025,"UNITÉ DE DIALYSE DU MONT-DORE","private for profit","2 RUE CAPITAINE CHAZOTTE",63240,"MONT DORE","2.8081837233","45.574492317","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630007839","63200",2025,"UNITÉ DE DIALYSE DE RIOM","private for profit","BOULEVARD CLEMENTEL",63204,"RIOM","3.1114298774","45.890779677","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630007888","63300",2025,"UNITÉ DE DIALYSE DE THIERS","private for profit","ROUTE DU FAU",63307,"THIERS","3.5163061945","45.854256747","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630010114","63200",2014,"SERVICE GYNECOLOGIE OBSTETRIQUE CHU","public academic",NA,NA,NA,NA,NA,"63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630780211","63000",2025,"POLE SANTÉ REPUBLIQUE - CLERMONT","private for profit","105 AVENUE DE LA REPUBLIQUE",63050,"CLERMONT FERRAND","3.1054035308","45.787417961","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630780310","63500",2015,"CLINIQUE LES SORBIERS - ISSOIRE","private for profit","16 ROUTE ST GERMAIN LEMBRON",63500,"ISSOIRE","3.2521682662","45.534779159","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630780369","63000",2025,"CLINIQUE DE LA PLAINE - CLERMONT","private for profit","123 BOULEVARD ETIENNE CLEMENTEL",63100,"CLERMONT FERRAND","3.1101056024","45.802352616","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630781268","63000",2025,"HÔPITAL ESTAING - CHU63","public academic","1 PLACE LUCIE AUBRAC",63003,"CLERMONT FERRAND","3.1164860729","45.781454824","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",1,0
"630781771","63000",2025,"CHU PSYCHIATRIE","public academic","RUE MONTALEMBERT",63003,"CLERMONT FERRAND","3.0942716085","45.758305969","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630781821","63830",2025,"CLINIQUE DU GRAND PRE - DURTOL","private for profit","",63830,"DURTOL","3.0553157677","45.794972715","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630781839","63110",2025,"CLINIQUE CHATAIGNERAIE - BEAUMONT","private for profit","59 RUE DE LA CHATAIGNERAIE",63110,"BEAUMONT","3.074143985","45.752773984","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630783108","63000",2018,"CLINIQUE DES CHANDIOTS - CLERMONT","private for profit","36 RUE DES CHANDIOTS",63014,"CLERMONT FERRAND","3.1156032271","45.790082432","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630783538","63118",2025,"HÔPITAL LOUISE MICHEL - CHU63","public academic","ROUTE DE CHATEAUGAY",63118,"CEBAZAT","3.0948946568","45.83646804","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"630784742","63400",2025,"AURA AUVERGNE - CHAMALIERES - HORS CENTRE","private for profit","8 RUE DU COLOMBIER",63400,"CHAMALIERES","3.0475669158","45.780910594","63","PUY-DE-DÔME","84","AUVERGNE-RHÔNE-ALPES",0,0
"640000162","64100",2025,"CH COTE BASQUE","public","13 AVENUE DE L'INTERNE JACQUES LOEB",64109,"BAYONNE","-1.482321322","43.482292653","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640000402","64300",2025,"CH D'ORTHEZ","public","RUE DU MOULIN",64300,"ORTHEZ","-0.773744882","43.48079488","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640000410","64C02",2025,"CH OLORON","public","AVENUE DR FLEMING",64404,"OLORON SAINTE MARIE","-0.605317034","43.194387887","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640000428","64130",2025,"CH DE MAULEON","public","4 AVENUE DE TREVILLE",64130,"MAULEON LICHARRE","-0.889258092","43.218463998","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640000436","64000",2025,"CH DES PYRENEES","public","29 AVENUE DU GENERAL LECLERC",64039,"PAU","-0.337098931","43.303227156","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640000600","64000",2025,"CH DE PAU","public","4 BOULEVARD HAUTERIVE",64046,"PAU","-0.356728773","43.325507029","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640005302","64600",2025,"ANTENNE D'AUTODIALYSE AURAD ANGLET","private for profit","53 ROUTE DE PITOYS",64600,"ANGLET","-1.519258855","43.462581545","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640005310","64500",2025,"ANTENNE D'AUTODIALYSE AURAD ST JEAN LUZ","private for profit","42 RUE DOMINIQUE LARREA",64500,"SAINT JEAN DE LUZ","-1.638859171","43.399278624","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640005336","64300",2025,"ANTENNE D'AUTODIALYSE NEPHROCARE - ORTHEZ","private for profit","33 RUE LAPEYRERE",64300,"ORTHEZ","-0.764933464","43.48733434","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640005591","64000",2025,"LES JEUNES CHENES","private for profit","21 AVENUE DE L'EUROPE",64000,"PAU","-0.352328731","43.328948033","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640013520","64C02",2022,"ANTENNE D'AUTODIALYSE OLORON STE MARIE","private for profit","5 AVENUE DE LA GARE",64400,"OLORON SAINTE MARIE","-0.612215431","43.193508746","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640013553","64500",2025,"ANTENNE D'AUTODIALYSE SAINT JEAN DE LUZ","private for profit","5 RUE ETXALDE",64500,"SAINT JEAN DE LUZ","-1.630736979","43.402780794","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640015921","64C02",2017,"CH D'OLORON - SITE DE SAINT-PE","public","2 RUE DU PONT DE GOUAT",64403,"OLORON SAINTE MARIE","-0.631200891","43.186793207","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640016580","64100",2025,"CENTRE DE CARDIOLOGIE DU PAYS BASQUE","private for profit","13 AVENUE DE L'INTERNE JACQUES LOEB",64109,"BAYONNE","-1.482321322","43.482292653","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640017646","64120",2025,"CH DE SAINT-PALAIS","public","AVENUE FREDERIC DE SAINT-JAYME",64120,"SAINT PALAIS","-1.02942065","43.325999202","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640017679","64000",2025,"ANTENNE D'AUTODIALYSE NEPHROCARE-PAU NAVARRE","private for profit","8 BOULEVARD HAUTERIVE",64000,"PAU","-0.350187486","43.323729097","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640018206","64100",2025,"CLINIQUE BELHARRA","private for profit","2 ALLEE DU DOCTEUR LAFON",64100,"BAYONNE","-1.474870683","43.49292775","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,1
"640019220","64000",2022,"POLYCLINIQUE MARZET - SITE POLYCLINIQUE DE NAVARRE","private for profit","8 BOULEVARD HAUTERIVE",64000,"PAU","-0.350187486","43.323729097","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640019485","64500",2025,"CHCB - SITE POLYCLINIQUE COTE BASQUE","public",NA,NA,NA,NA,NA,"64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640019634","64500",2025,"GCS COTE BASQUE SUD","private for profit","7 RUE LEONCE GOYETCHE",64501,"SAINT JEAN DE LUZ","-1.639624965","43.397740794","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640020681","64300",2025,"GCS ORTHEZIEN DE CHIRURGIE","private not-for-profit","RUE DU MOULIN",64301,"ORTHEZ","-0.773744882","43.48079488","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640020715","64220",2025,"EPS GARAZI","public","LE BOURG",64220,"ISPOURE","-1.234809421","43.171527019","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640020988","64C02",2025,"CENTRE D'AUTODIALYSE NEPHROCARE - OLORON STE MARIE","private for profit","11 AVENUE ALEXANDRE FLEMMING",64400,"OLORON SAINTE MARIE","-0.617964502","43.197268952","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640780268","64100",2025,"CLINIQUE DELAY","private for profit","36 AVENUE DE L'INTERNE JACQUES LOEB",64100,"BAYONNE","-1.484255943","43.479491138","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640780276","64250",2013,"CENTRE MÉDICO-CHIRURGICAL BEAULIEU","private for profit",NA,NA,NA,NA,NA,"64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640780318","64120",2013,"CLINIQUE SOKORRI","private for profit",NA,NA,NA,NA,NA,"64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640780433","64100",2015,"CLINIQUE SAINT ETIENNE","private for profit","RUE JULES BALASQUE",64100,"BAYONNE","-1.462576087","43.498138778","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640780482","64100",2015,"CLINIQUE LAFOURCADE","private for profit","AVENUE DOCTEUR LAFOURCADE",64100,"BAYONNE","-1.487503329","43.485259145","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640780490","64200",2025,"CAPIO CLINIQUE AGUILERA","private for profit","21 RUE DE L'ESTAGNAS",64201,"BIARRITZ","-1.539494402","43.485697301","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640780557","64250",2025,"CENTRE MÉDICAL TOKI-EDER","private not-for-profit","7 AVENUE JEAN RUMEAU",64250,"CAMBO LES BAINS","-1.394494813","43.361961209","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640780623","64250",2025,"CENTRE MÉDICAL ANNIE ENIA","private for profit","ROUTE DE LA BERGERIE",64250,"CAMBO LES BAINS","-1.403961994","43.356899743","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640780672","64250",2025,"CLINIQUE MARIENIA","private for profit","34 AVENUE DE  NAVARRE",64250,"CAMBO LES BAINS","-1.399204816","43.349425921","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640780748","64500",2025,"POLYCLINIQUE COTE BASQUE SUD","private for profit","7 RUE LEONCE GOYETCHE",64501,"SAINT JEAN DE LUZ","-1.639624965","43.397740794","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640780755","64500",2015,"CHIC COTE BASQUE - ST JEAN DE LUZ","public","19 AVENUE ANDRE ITHURRALDE",64502,"SAINT JEAN DE LUZ","-1.653711875","43.392215092","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640780789","64100",2015,"CLINIQUE CHIRURGICALE PAULMY","private for profit","14 ALLEE PAULMY",64100,"BAYONNE","-1.483009839","43.492699413","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640780938","64000",2025,"POLYCLINIQUE PAU PYRENEES SITE MARZET","private for profit","40 BOULEVARD ALSACE LORRAINE",64000,"PAU","-0.365364339","43.303800134","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640780946","64000",2025,"POLYCLINIQUE PAU PYRENEES SITE NAVARRE","private for profit","8 BOULEVARD HAUTERIVE",64075,"PAU","-0.350187486","43.323729097","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,1
"640780987","64300",2020,"CLINIQUE D'ORTHEZ","private for profit","2 RUE DU MOULIN",64300,"ORTHEZ","-0.773486467","43.481380338","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640781225","64320",2025,"CLINIQUE MEDICALE CARDIOLOGIQUE ARESSY","private for profit","",64320,"ARESSY","-0.324304403","43.276547799","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640781308","64000",2025,"CLINIQUE PRINCESS","private for profit","6 BOULEVARD HAUTERIVE",64011,"PAU","-0.348683734","43.323955773","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640781332","64320",2025,"NEPHROCARE BEARN-CTRE DIALYSE DU BEARN","private for profit","6 RUE DU VILLAGE",64320,"ARESSY","-0.325020295","43.276354697","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640784278","64100",2025,"CH COTE BASQUE - SITE CAM DE PRATS","public","AVENUE CAM DE PRATS",64100,"BAYONNE","-1.463155505","43.48409327","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640787156","64220",2020,"CLINIQUE FONDATION LURO","private for profit","",64220,"ISPOURE","-1.234809421","43.171527019","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640789640","64100",2025,"CENTRE D'HEMODIALYSE CLINIQUE DELAY","private for profit","36 AVENUE DE L'INTERNE JACQUES LOEB",64100,"BAYONNE","-1.484255943","43.479491138","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640796736","64100",2025,"ANTENNE D'AUTODIALYSE TEMPORAIRE DELAY","private for profit","RUE DU 21 JUIN 1940",64100,"BAYONNE","-1.485392004","43.478984519","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640796835","64200",2025,"ANTENNE D'AUTODIALYSE BIARRITZ","private for profit","22 AVENUE DU LAC MARION",64200,"BIARRITZ","-1.55196743","43.469889831","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640797155","64220",2025,"ANTENNE D'AUTODIALYSE UHART CIZE","private for profit","43 LOTISSEMENT ETCHEGARAY",64220,"UHART CIZE","-1.247673744","43.16321108","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"640797296","64100",2025,"ANTENNE D'AUTODIALYSE SAINT LEON","private for profit","11 CHEMIN DE LESTANQUET",64100,"BAYONNE","-1.484877073","43.479997095","64","PYRÉNÉES-ATLANTIQUES","75","NOUVELLE-AQUITAINE",0,0
"650000045","65100",2025,"CH TARBES LOURDES SITE LOURDES","public","2 AVENUE ALEXANDRE MARQUI",65107,"LOURDES","-0.045357704","43.09975362","65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"650000052","65200",2025,"CH BAGNERES DE BIGORRE","public","15 RUE GAMBETTA",65201,"BAGNERES DE BIGORRE","0.1464643439","43.066774357","65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"650000060","65300",2015,"CH DE LANNEMEZAN","public","644 ROUTE DE TOULOUSE",65300,"LANNEMEZAN","0.4120392123","43.118993866","65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"650000417","65000",2025,"CH TARBES LOURDES GESPE SITE TARBES","public","BOULEVARD MAL DE LATTRE DE TASSIGNY",65013,"TARBES","0.0560343018","43.228901121","65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"650002579","65000",2025,"CLINIQUE ORMEAU PYRENEES","private for profit","28 BOULEVARD DU HUIT MAI 1945",65000,"TARBES","0.0763605915","43.218643051","65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"650005044","65200",2025,"ANTENNE D'AUTODIALYSE BIGORRE","private for profit","1 RUE PAUL MATHOUX",65200,"BAGNERES DE BIGORRE","0.1490896238","43.065061949","65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"650005457","65100",2015,"CTRE DIALYSE ST JEAN BAPTISTE LOURDES","private for profit","ROUTE DE BARTRES",65100,"LOURDES","-0.045812236","43.106518471","65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"650005556","65100",2018,"AAIR UDM LOURDES","private for profit","43 AVENUE DE SARSAN",65100,"LOURDES","-0.031709566","43.102064846","65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"650005606","65200",2025,"CH BIGORRE - ANTENNE BAGNERES","public","15 RUE GAMBETTA",65201,"BAGNERES DE BIGORRE","0.1464643439","43.066774357","65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"650006638","65100",2025,"SSR SITE LABASTIDE CH TARBES LOURDES","public","",65107,"LOURDES","-0.045742578","43.091434927","65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"650780075","65100",2014,"CTRE DIALYSEST JEAN BAPTISTELOURDES","private for profit",NA,NA,NA,NA,NA,"65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"650780141","65000",2025,"CH TARBES LOURDES SITE AYGUEROTE","public","2 RUE DE L'AYGUEROTE",65000,"TARBES","0.067344286","43.23452883","65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"650780182","65500",2025,"CH TARBES LOURDES FOURCADE SITE VIC","public","",65503,"VIC EN BIGORRE","0.0544057938","43.385995152","65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"650780398","65200",2025,"CENTRE MÉDICAL L'ARBIZON","private not-for-profit","",65200,"BAGNERES DE BIGORRE","0.1490896238","43.065061949","65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"650780679","65000",2025,"CLINIQUE ORMEAU SITE CENTRE","private for profit","12 CHEMIN DE L'ORMEAU",65000,"TARBES","0.0772911006","43.224573091","65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"650784218","65300",2025,"CENTRE MÉDICO-CHIRURGICAL HÔPITAUX DE LANNEMEZAN","public","",65300,"LANNEMEZAN","0.38394472","43.125496884","65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"650788573","65700",2025,"ANTENNE D'AUTODIALYSE MAUBOURGUET","private for profit","ROUTE DE TARBES",65700,"MAUBOURGUET","0.0387067488","43.457220135","65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"650788599","65300",2025,"ANTENNE D'AUTODIALYSE LANNEMEZAN","private for profit","644 ROUTE DE TOULOUSE",65308,"LANNEMEZAN","0.4120392123","43.118993866","65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"650788607","65100",2025,"ANTENNE D'AUTODIALYSE LOURDES","private for profit","43 AVENUE DE SARSAN",65100,"LOURDES","-0.031709566","43.102064846","65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"650788615","65000",2025,"ANTENNE D'AUTODIALYSE TARBES","private for profit","31 AVENUE DU MARECHAL JOFFRE",65000,"TARBES","0.0685197992","43.219870556","65","HAUTES-PYRÉNÉES","76","OCCITANIE",0,0
"660000084","66000",2025,"CH PERPIGNAN","public","20 AVENUE DU LANGUEDOC",66046,"PERPIGNAN","2.8895654944","42.723385989","66","PYRÉNÉES-ORIENTALES","76","OCCITANIE",0,0
"660000167","66500",2025,"CH PRADES","public","8 ROUTE DE CATLLAR",66501,"PRADES","2.4215739061","42.628230167","66","PYRÉNÉES-ORIENTALES","76","OCCITANIE",0,0
